channel,spend,saturation
circulaire_digitale,35151.51515151515,0.9335426947893039
circulaire_digitale,35757.57575757575,0.9356326160223937
circulaire_digitale,36363.63636363636,0.9376276059392268
circulaire_digitale,36969.69696969697,0.9395331993625546
circulaire_digitale,37575.75757575757,0.9413545432209764
circulaire_digitale,38181.81818181818,0.943096427851804
circulaire_digitale,38787.878787878784,0.9447633154862496
circulaire_digitale,39393.93939393939,0.946359366192371
circulaire_digitale,40000.0,0.9478884615227217
circulaire_digitale,40606.0606060606,0.9493542260881973
circulaire_digitale,41212.12121212121,0.9507600472568167
circulaire_digitale,41818.181818181816,0.9521090931558314
circulaire_digitale,42424.24242424242,0.9534043291374037
circulaire_digitale,43030.303030303025,0.9546485328518449
circulaire_digitale,43636.36363636363,0.9558443080579013
circulaire_digitale,44242.42424242424,0.956994097286608
circulaire_digitale,44848.48484848485,0.9581001934636236
circulaire_digitale,45454.54545454545,0.9591647505845862
circulaire_digitale,46060.60606060606,0.9601897935287408
circulaire_digitale,46666.666666666664,0.9611772270877681
circulaire_digitale,47272.727272727265,0.9621288442792924
circulaire_digitale,47878.78787878787,0.96304633400786
circulaire_digitale,48484.84848484848,0.9639312881301864
circulaire_digitale,49090.90909090909,0.9647852079760821
circulaire_digitale,49696.969696969696,0.9656095103716356
circulaire_digitale,50303.0303030303,0.9664055332068772
circulaire_digitale,50909.090909090904,0.9671745405862435
circulaire_digitale,51515.15151515151,0.9679177275966298
circulaire_digitale,52121.21212121211,0.9686362247246526
circulaire_digitale,52727.27272727272,0.9693311019518797
circulaire_digitale,53333.33333333333,0.9700033725541988
circulaire_digitale,53939.393939393936,0.9706539966291732
circulaire_digitale,54545.454545454544,0.9712838843731147
circulaire_digitale,55151.515151515145,0.9718938991277072
circulaire_digitale,55757.57575757575,0.9724848602142816
circulaire_digitale,56363.63636363636,0.9730575455722889
circulaire_digitale,56969.69696969696,0.97361269421709
circulaire_digitale,57575.75757575757,0.9741510085309091
circulaire_digitale,58181.81818181818,0.9746731563996202
circulaire_digitale,58787.878787878784,0.9751797732069818
circulaire_digitale,59393.93939393939,0.9756714636969719
circulaire_digitale,60000.0,0.9761488037139944
