week_ending,store_code,city,division_code,categorie,sales,units
2025-06-15,CP37,Gatineau,HT,HRE,9098.0,2.0
2025-06-15,CP37,Gatineau,HT,HYB,4477.5,2.0
2025-06-15,CP37,Gatineau,LO,AP,199.96,4.0
2025-06-15,CP37,Gatineau,LO,AS,44.97,3.0
2025-06-15,CP37,Gatineau,LO,HTG,109.99,1.0
2025-06-15,CP37,Gatineau,LO,LE,202.89000000000001,11.0
2025-06-15,CP37,Gatineau,LO,LG,859.17,33.0
2025-06-15,CP37,Gatineau,LO,LJ,403.48,52.0
2025-06-15,CP37,Gatineau,LO,LP,203.87,13.0
2025-06-15,CP37,Gatineau,ME,GA,2034.94,6.0
2025-06-15,CP37,Gatineau,ME,M1,2500.38,2.0
2025-06-15,CP37,Gatineau,ME,M3,939.3000000000001,3.0
2025-06-15,CP37,Gatineau,ME,M4,12957.55,70.0
2025-06-15,CP37,Gatineau,ME,M5,9312.43,20.0
2025-06-15,CP37,Gatineau,ME,M7,699.99,1.0
2025-06-15,CP37,Gatineau,ME,MA,1422.94,27.0
2025-06-15,CP37,Gatineau,ME,MB,4132.240000000001,5.0
2025-06-15,CP37,Gatineau,ME,MC,1345.95,51.0
2025-06-15,CP37,Gatineau,ME,MF,2017.6,2.0
2025-06-15,CP37,Gatineau,ME,MO,369.97,3.0
2025-06-15,CP37,Gatineau,ME,PA,216.92,8.0
2025-06-15,CP37,Gatineau,MK,LOV,14.0,116.0
2025-06-15,CP37,Gatineau,MK,MK,15.84,17.0
2025-06-15,CP37,Gatineau,PA,PA,365.99,5.0
2025-06-15,CP37,Gatineau,PA,PM,912.86,11.0
2025-06-15,CP37,Gatineau,PA,PMD,197.99,1.0
2025-06-15,CP37,Gatineau,PC,MA,24.99,1.0
2025-06-15,CP37,Gatineau,PC,PIS,59938.52,2727.0
2025-06-15,CP37,Gatineau,PC,SPA,6221.37,313.0
2025-06-15,CP37,Gatineau,PC,TES,31.92,8.0
2025-06-15,CP37,Gatineau,PI,AP,571.24,78.0
2025-06-15,CP37,Gatineau,PI,API,949.99,1.0
2025-06-15,CP37,Gatineau,PI,PP,5474.41,841.0
2025-06-15,CP37,Gatineau,PI,ZAP,453.85,16.0
2025-06-15,CP37,Gatineau,PI,ZGA,0.0,3.0
2025-06-15,CP37,Gatineau,PI,ZME,134.81,17.0
2025-06-15,CP37,Gatineau,PI,ZSP,49.99,1.0
2025-06-15,CP37,Gatineau,SP,SP,12999.0,1.0
2025-06-15,CP37,Gatineau,TO,TAC,1079.98,6.0
2025-06-15,CP37,Gatineau,TO,TRA,5003.46,14.0
2025-06-15,CP44,St-Constant,AM,AE,409.97,3.0
2025-06-15,CP44,St-Constant,AP,AP,8806.32,300.0
2025-06-15,CP44,St-Constant,AP,API,25408.57,249.0
2025-06-15,CP44,St-Constant,AP,PP,5025.7,701.5
2025-06-15,CP44,St-Constant,AS,AS,2918.19,514.0
2025-06-15,CP44,St-Constant,AZ,AZF,21.340000000000003,6.0
2025-06-15,CP44,St-Constant,BQ,BA,628.84,19.0
2025-06-15,CP44,St-Constant,BQ,BC,41.0,1.0
2025-06-15,CP44,St-Constant,BQ,BLP,1599.99,1.0
2025-06-15,CP44,St-Constant,CC,CC,0.0,2.0
2025-06-15,CP44,St-Constant,CH,THA,0.0,2.0
2025-06-15,CP44,St-Constant,CH,THE,18259.93,7.0
2025-06-15,CP44,St-Constant,FI,AF,346.02,10.0
2025-06-15,CP44,St-Constant,FI,FEE,1000.0,1.0
2025-06-15,CP44,St-Constant,FI,FMA,1899.99,1.0
2025-06-15,CP44,St-Constant,FI,FRA,1344.99,1.0
2025-06-15,CP44,St-Constant,FI,FVE,1413.99,1.0
2025-06-15,CP44,St-Constant,GA,GAA,249.99,1.0
2025-06-15,CP44,St-Constant,GA,GRB,8699.99,1.0
2025-06-15,CP44,St-Constant,HT,HRE,15270.0,5.0
2025-06-15,CP44,St-Constant,IN,INP,6145.0,5.0
2025-06-15,CP44,St-Constant,IN,INT,839.97,3.0
2025-06-15,CP44,St-Constant,IN,INTO,770.0,2.0
2025-06-15,CP44,St-Constant,INM,INMM,2129.98,2.0
2025-06-15,CP44,St-Constant,INM,INMP,370.0,3.0
2025-06-15,CP44,St-Constant,INM,INMT,330.0,2.0
2025-06-15,CP44,St-Constant,LI,LV,1119.92,31.0
2025-06-15,CP44,St-Constant,LO,LE,483.1,23.0
2025-06-15,CP44,St-Constant,LO,LG,994.76,24.0
2025-06-15,CP44,St-Constant,LO,LJ,644.9499999999999,55.0
2025-06-15,CP44,St-Constant,LO,LOV,16.99,5.0
2025-06-15,CP44,St-Constant,LO,LP,186.87,13.0
2025-06-15,CP44,St-Constant,ME,M3,1803.65,4.0
2025-06-15,CP44,St-Constant,ME,M4,4747.37,45.0
2025-06-15,CP44,St-Constant,ME,M5,5449.29,11.0
2025-06-15,CP44,St-Constant,ME,M7,1174.19,1.0
2025-06-15,CP44,St-Constant,ME,M9,462.70000000000005,2.0
2025-06-15,CP44,St-Constant,ME,MA,1062.87,14.0
2025-06-15,CP44,St-Constant,ME,MB,854.98,2.0
2025-06-15,CP44,St-Constant,ME,MC,690.72,17.0
2025-06-15,CP44,St-Constant,ME,ML,939.35,1.0
2025-06-15,CP44,St-Constant,ME,MO,229.97000000000003,3.0
2025-06-15,CP44,St-Constant,MK,MK,1.99,1.0
2025-06-15,CP44,St-Constant,PA,PA,375.01,4.0
2025-06-15,CP44,St-Constant,PA,PM,347.84999999999997,5.0
2025-06-15,CP44,St-Constant,PA,PMD,549.99,1.0
2025-06-15,CP44,St-Constant,PA,PS,391.38,1.0
2025-06-15,CP44,St-Constant,PA,PSD,1878.67,3.0
2025-06-15,CP44,St-Constant,PC,PIS,18587.28,884.0
2025-06-15,CP44,St-Constant,PC,SPA,1689.21,79.0
2025-06-15,CP44,St-Constant,PC,TES,448.71999999999997,28.0
2025-06-15,CP44,St-Constant,PI,ZAP,3507.2200000000003,85.0
2025-06-15,CP44,St-Constant,PI,ZHT,207.24,16.0
2025-06-15,CP44,St-Constant,PI,ZME,91.28,12.0
2025-06-15,CP44,St-Constant,PI,ZSP,370.27,41.0
2025-06-15,CP44,St-Constant,SE,SE,444.98,7.0
2025-06-15,CP44,St-Constant,SP,SP,10449.0,1.0
2025-06-15,CP44,St-Constant,TO,TAC,749.99,5.0
2025-06-15,CP44,St-Constant,TO,TRA,3169.94,6.0
2025-06-15,CP48,Beloeil,AM,AE,59.99,1.0
2025-06-15,CP48,Beloeil,AM,AR,55.98,2.0
2025-06-15,CP48,Beloeil,AM,FB,449.99,1.0
2025-06-15,CP48,Beloeil,AP,AP,15900.05,417.0
2025-06-15,CP48,Beloeil,AP,API,32327.15,302.0
2025-06-15,CP48,Beloeil,AP,PP,7554.92,927.0
2025-06-15,CP48,Beloeil,AS,AS,2703.73,579.0
2025-06-15,CP48,Beloeil,AS,ZSP,37.99,1.0
2025-06-15,CP48,Beloeil,AZ,AZF,38.900000000000006,10.0
2025-06-15,CP48,Beloeil,BQ,BA,616.9399999999999,16.0
2025-06-15,CP48,Beloeil,BQ,BC,24.99,1.0
2025-06-15,CP48,Beloeil,BQ,BFU,1529.1,1.0
2025-06-15,CP48,Beloeil,BQ,BLP,2631.9700000000003,3.0
2025-06-15,CP48,Beloeil,CC,CC,0.0,3.0
2025-06-15,CP48,Beloeil,CH,THE,17449.9,10.0
2025-06-15,CP48,Beloeil,FI,FTA,1599.98,2.0
2025-06-15,CP48,Beloeil,GA,GA,559.98,2.0
2025-06-15,CP48,Beloeil,GA,GRS,1699.99,1.0
2025-06-15,CP48,Beloeil,HT,HAC,2099.0,1.0
2025-06-15,CP48,Beloeil,HT,HRE,13096.0,4.0
2025-06-15,CP48,Beloeil,HT,HYB,2299.0,1.0
2025-06-15,CP48,Beloeil,IN,INP,6885.0,6.0
2025-06-15,CP48,Beloeil,IN,INT,689.97,3.0
2025-06-15,CP48,Beloeil,IN,INTO,905.0,2.0
2025-06-15,CP48,Beloeil,INM,INMP,655.0,4.0
2025-06-15,CP48,Beloeil,INM,INMT,330.0,2.0
2025-06-15,CP48,Beloeil,INM,MNM,1520.0,2.0
2025-06-15,CP48,Beloeil,LI,LV,2259.9,44.0
2025-06-15,CP48,Beloeil,LO,LE,212.89,11.0
2025-06-15,CP48,Beloeil,LO,LG,2107.2400000000002,51.0
2025-06-15,CP48,Beloeil,LO,LJ,1559.8999999999999,110.0
2025-06-15,CP48,Beloeil,LO,LOV,81.94,12.0
2025-06-15,CP48,Beloeil,LO,LP,278.34,16.0
2025-06-15,CP48,Beloeil,ME,M1,4348.36,4.0
2025-06-15,CP48,Beloeil,ME,M3,3287.71,6.0
2025-06-15,CP48,Beloeil,ME,M4,7674.880000000001,38.0
2025-06-15,CP48,Beloeil,ME,M5,5137.45,11.0
2025-06-15,CP48,Beloeil,ME,M7,2348.38,2.0
2025-06-15,CP48,Beloeil,ME,MA,640.0,43.0
2025-06-15,CP48,Beloeil,ME,MB,999.99,1.0
2025-06-15,CP48,Beloeil,ME,MC,901.1999999999999,35.0
2025-06-15,CP48,Beloeil,ME,MF,1217.65,1.0
2025-06-15,CP48,Beloeil,ME,ML,1322.07,1.0
2025-06-15,CP48,Beloeil,ME,MO,380.86,5.0
2025-06-15,CP48,Beloeil,MK,MK,1.99,1.0
2025-06-15,CP48,Beloeil,PA,MPP,25.99,1.0
2025-06-15,CP48,Beloeil,PA,PA,531.96,7.0
2025-06-15,CP48,Beloeil,PA,PM,561.38,7.0
2025-06-15,CP48,Beloeil,PA,PSD,1346.22,2.0
2025-06-15,CP48,Beloeil,PC,PIS,37206.12,1740.0
2025-06-15,CP48,Beloeil,PC,SPA,1610.62,88.0
2025-06-15,CP48,Beloeil,PC,TES,1252.3999999999999,60.0
2025-06-15,CP48,Beloeil,PI,ZAP,4905.81,106.0
2025-06-15,CP48,Beloeil,PI,ZHT,69.96000000000001,4.0
2025-06-15,CP48,Beloeil,PI,ZME,95.99,1.0
2025-06-15,CP48,Beloeil,PI,ZSP,129.59,41.0
2025-06-15,CP48,Beloeil,SE,SE,389.96,7.0
2025-06-15,CP48,Beloeil,SP,SP,47246.0,5.0
2025-06-15,CP48,Beloeil,TO,TAC,849.99,7.0
2025-06-15,CP48,Beloeil,TO,TRA,2482.45,5.0
2025-06-22,CP08,Longueuil,AM,AE,84.99,1.0
2025-06-22,CP08,Longueuil,AM,AR,27.99,1.0
2025-06-22,CP08,Longueuil,AP,AP,27507.3,358.0
2025-06-22,CP08,Longueuil,AP,API,39339.31,306.0
2025-06-22,CP08,Longueuil,AP,PP,7057.94,819.5
2025-06-22,CP08,Longueuil,AS,AS,2486.9900000000002,390.0
2025-06-22,CP08,Longueuil,AS,ZSP,151.96,4.0
2025-06-22,CP08,Longueuil,AZ,AZF,2.99,1.0
2025-06-22,CP08,Longueuil,BQ,BA,1295.7,15.0
2025-06-22,CP08,Longueuil,BQ,BC,60.62,4.0
2025-06-22,CP08,Longueuil,BQ,BCH,2998.99,2.0
2025-06-22,CP08,Longueuil,BQ,BLP,3879.9700000000003,3.0
2025-06-22,CP08,Longueuil,CH,THE,20799.91,9.0
2025-06-22,CP08,Longueuil,FI,AF,47.97,3.0
2025-06-22,CP08,Longueuil,FI,FEE,1099.99,1.0
2025-06-22,CP08,Longueuil,FI,FRA,1659.99,1.0
2025-06-22,CP08,Longueuil,FI,FVR,399.99,1.0
2025-06-22,CP08,Longueuil,GA,GA,519.98,2.0
2025-06-22,CP08,Longueuil,GA,GRS,7399.96,4.0
2025-06-22,CP08,Longueuil,HT,HAC,2599.0,1.0
2025-06-22,CP08,Longueuil,HT,HRE,7378.0,2.0
2025-06-22,CP08,Longueuil,HT,HTG,129.99,1.0
2025-06-22,CP08,Longueuil,IN,INO,1995.0,1.0
2025-06-22,CP08,Longueuil,IN,INP,2260.0,2.0
2025-06-22,CP08,Longueuil,IN,INT,1679.94,6.0
2025-06-22,CP08,Longueuil,IN,INTO,1485.0,3.0
2025-06-22,CP08,Longueuil,INM,INMP,265.0,2.0
2025-06-22,CP08,Longueuil,INM,MNM,1110.0,1.0
2025-06-22,CP08,Longueuil,LI,LV,1079.87,36.0
2025-06-22,CP08,Longueuil,LO,LE,382.16,14.0
2025-06-22,CP08,Longueuil,LO,LG,1051.26,54.0
2025-06-22,CP08,Longueuil,LO,LJ,729.41,64.0
2025-06-22,CP08,Longueuil,LO,LOV,29.97,7.0
2025-06-22,CP08,Longueuil,LO,LP,175.95,5.0
2025-06-22,CP08,Longueuil,ME,M1,2978.77,3.0
2025-06-22,CP08,Longueuil,ME,M3,939.34,2.0
2025-06-22,CP08,Longueuil,ME,M4,5966.47,27.0
2025-06-22,CP08,Longueuil,ME,M5,4154.82,10.0
2025-06-22,CP08,Longueuil,ME,M7,750.0,1.0
2025-06-22,CP08,Longueuil,ME,M9,384.82000000000005,2.0
2025-06-22,CP08,Longueuil,ME,MA,3523.28,89.0
2025-06-22,CP08,Longueuil,ME,MB,2764.47,4.0
2025-06-22,CP08,Longueuil,ME,MC,983.74,28.0
2025-06-22,CP08,Longueuil,ME,MF,1943.69,2.0
2025-06-22,CP08,Longueuil,ME,ML,3700.76,4.0
2025-06-22,CP08,Longueuil,ME,MO,615.78,8.0
2025-06-22,CP08,Longueuil,ME,MS,699.99,1.0
2025-06-22,CP08,Longueuil,MK,MK,8.98,3.0
2025-06-22,CP08,Longueuil,PA,MPP,51.98,2.0
2025-06-22,CP08,Longueuil,PA,PA,1286.08,13.0
2025-06-22,CP08,Longueuil,PA,PM,438.21,5.0
2025-06-22,CP08,Longueuil,PA,PMD,363.55,2.0
2025-06-22,CP08,Longueuil,PA,PSD,3872.42,4.0
2025-06-22,CP08,Longueuil,PC,PIS,32620.84,1415.0
2025-06-22,CP08,Longueuil,PC,SPA,2134.86,114.0
2025-06-22,CP08,Longueuil,PC,TES,1195.36,64.0
2025-06-22,CP08,Longueuil,PI,ZAP,7409.66,118.0
2025-06-22,CP08,Longueuil,PI,ZGA,27.72,28.0
2025-06-22,CP08,Longueuil,PI,ZHT,1885.73,28.0
2025-06-22,CP08,Longueuil,PI,ZME,239.98000000000002,2.0
2025-06-22,CP08,Longueuil,PI,ZSP,1734.95,75.0
2025-06-22,CP08,Longueuil,SE,SE,1170.94,46.0
2025-06-22,CP08,Longueuil,TO,TAC,449.98,3.0
2025-06-22,CP08,Longueuil,TO,TRA,1674.97,3.0
2025-06-22,CP202,Nepean,AP,AP,16989.63,37.0
2025-06-22,CP202,Nepean,AP,API,8510.12,88.0
2025-06-22,CP202,Nepean,AP,PP,674.89,61.0
2025-06-22,CP202,Nepean,AP,TES,552.6999999999999,32.0
2025-06-22,CP202,Nepean,AP,ZAP,1089.93,7.0
2025-06-22,CP202,Nepean,AS,AS,1357.69,33.0
2025-06-22,CP202,Nepean,AS,ASC,739.99,1.0
2025-06-22,CP202,Nepean,AS,SPA,354.84,16.0
2025-06-22,CP202,Nepean,AS,TES,107.94,6.0
2025-06-22,CP202,Nepean,BQ,BA,179.99,1.0
2025-06-22,CP202,Nepean,CH,THE,1899.99,1.0
2025-06-22,CP202,Nepean,GA,GRB,11399.0,1.0
2025-06-22,CP202,Nepean,GA,GRC,4499.99,1.0
2025-06-22,CP202,Nepean,GA,GRS,7999.959999999999,4.0
2025-06-22,CP202,Nepean,LO,LE,41.96,4.0
2025-06-22,CP202,Nepean,LO,LG,120.97999999999999,2.0
2025-06-22,CP202,Nepean,LO,LJ,122.82,18.0
2025-06-22,CP202,Nepean,LO,LP,58.95,5.0
2025-06-22,CP202,Nepean,LO,SPG,699.99,1.0
2025-06-22,CP202,Nepean,ME,GA,1124.97,3.0
2025-06-22,CP202,Nepean,ME,M1,10794.89,7.0
2025-06-22,CP202,Nepean,ME,M3,4043.78,10.0
2025-06-22,CP202,Nepean,ME,M4,7750.86,48.0
2025-06-22,CP202,Nepean,ME,M5,9654.939999999999,11.0
2025-06-22,CP202,Nepean,ME,M7,899.99,1.0
2025-06-22,CP202,Nepean,ME,MA,1275.77,23.0
2025-06-22,CP202,Nepean,ME,MB,1099.98,2.0
2025-06-22,CP202,Nepean,ME,MC,1423.48,52.0
2025-06-22,CP202,Nepean,ME,MF,1150.43,1.0
2025-06-22,CP202,Nepean,ME,MO,161.99,1.0
2025-06-22,CP202,Nepean,ME,PA,36.98,2.0
2025-06-22,CP202,Nepean,ME,ZME,0.0,2.0
2025-06-22,CP202,Nepean,PA,PA,1067.03,5.0
2025-06-22,CP202,Nepean,PA,PM,695.87,8.0
2025-06-22,CP202,Nepean,PA,PS,796.44,2.0
2025-06-22,CP202,Nepean,PA,PSD,2548.64,4.0
2025-06-22,CP202,Nepean,PC,PIS,28849.079999999998,1509.0
2025-06-22,CP202,Nepean,PC,SPA,1961.43,117.0
2025-06-22,CP202,Nepean,PI,AP,68.94,6.0
2025-06-22,CP202,Nepean,PI,API,949.99,1.0
2025-06-22,CP202,Nepean,PI,PP,1217.1,140.0
2025-06-22,CP202,Nepean,PI,ZAP,89.97,3.0
2025-06-22,CP202,Nepean,PI,ZGA,40.849999999999994,15.0
2025-06-22,CP202,Nepean,SP,SP,23752.0,1.0
2025-06-22,CP37,Gatineau,AM,FB,549.99,1.0
2025-06-22,CP37,Gatineau,AP,AP,10148.69,91.0
2025-06-22,CP37,Gatineau,AP,API,43768.5,424.0
2025-06-22,CP37,Gatineau,AP,PP,3689.91,1173.0
2025-06-22,CP37,Gatineau,AP,TES,1589.1699999999998,84.0
2025-06-22,CP37,Gatineau,AP,ZAP,889.8900000000001,11.0
2025-06-22,CP37,Gatineau,AS,AS,2304.82,47.0
2025-06-22,CP37,Gatineau,AS,ASC,759.99,1.0
2025-06-22,CP37,Gatineau,AS,SPA,518.78,22.0
2025-06-22,CP37,Gatineau,AS,TES,199.89,11.0
2025-06-22,CP37,Gatineau,BQ,BA,944.87,13.0
2025-06-22,CP37,Gatineau,BQ,BCH,1399.99,1.0
2025-06-22,CP37,Gatineau,BQ,BLP,2029.96,4.0
2025-06-22,CP37,Gatineau,CH,THE,10197.98,5.0
2025-06-22,CP37,Gatineau,FI,FVR,1699.99,1.0
2025-06-22,CP37,Gatineau,GA,GRS,2585.86,2.0
2025-06-22,CP37,Gatineau,HT,HRE,20794.0,6.0
2025-06-22,CP37,Gatineau,HT,HYB,2599.0,1.0
2025-06-22,CP37,Gatineau,LO,AP,49.99,1.0
2025-06-22,CP37,Gatineau,LO,AS,14.99,1.0
2025-06-22,CP37,Gatineau,LO,LE,409.87,13.0
2025-06-22,CP37,Gatineau,LO,LG,1510.56,59.0
2025-06-22,CP37,Gatineau,LO,LJ,511.13,87.0
2025-06-22,CP37,Gatineau,LO,LP,367.74,26.0
2025-06-22,CP37,Gatineau,LO,MK,10.98,3.0
2025-06-22,CP37,Gatineau,ME,GA,1939.94,6.0
2025-06-22,CP37,Gatineau,ME,M1,3500.38,2.0
2025-06-22,CP37,Gatineau,ME,M3,3160.55,7.0
2025-06-22,CP37,Gatineau,ME,M4,10802.37,59.0
2025-06-22,CP37,Gatineau,ME,M5,6065.31,10.0
2025-06-22,CP37,Gatineau,ME,M7,899.99,1.0
2025-06-22,CP37,Gatineau,ME,M9,446.0,2.0
2025-06-22,CP37,Gatineau,ME,MA,3320.76,26.0
2025-06-22,CP37,Gatineau,ME,MB,7018.46,7.0
2025-06-22,CP37,Gatineau,ME,MC,610.4399999999999,29.0
2025-06-22,CP37,Gatineau,ME,MF,1299.99,1.0
2025-06-22,CP37,Gatineau,ME,ML,1339.31,2.0
2025-06-22,CP37,Gatineau,ME,MO,437.97,3.0
2025-06-22,CP37,Gatineau,ME,MS,2553.95,3.0
2025-06-22,CP37,Gatineau,ME,PA,178.13,7.0
2025-06-22,CP37,Gatineau,ME,ZME,324.98,3.0
2025-06-22,CP37,Gatineau,MK,LOV,0.0,101.0
2025-06-22,CP37,Gatineau,MK,MK,12.870000000000001,15.0
2025-06-22,CP37,Gatineau,PA,PA,289.9,4.0
2025-06-22,CP37,Gatineau,PA,PM,266.13,4.0
2025-06-22,CP37,Gatineau,PA,PMD,516.61,3.0
2025-06-22,CP37,Gatineau,PA,PSD,626.22,1.0
2025-06-22,CP37,Gatineau,PC,MA,99.96,4.0
2025-06-22,CP37,Gatineau,PC,PIS,54898.79,2560.0
2025-06-22,CP37,Gatineau,PC,SPA,5033.13,237.0
2025-06-22,CP37,Gatineau,PC,TES,83.79,21.0
2025-06-22,CP37,Gatineau,PI,AP,813.86,116.0
2025-06-22,CP37,Gatineau,PI,API,133.98,2.0
2025-06-22,CP37,Gatineau,PI,PP,4384.68,637.0
2025-06-22,CP37,Gatineau,PI,ZAP,279.83,17.0
2025-06-22,CP37,Gatineau,PI,ZGA,0.0,0.0
2025-06-22,CP37,Gatineau,PI,ZME,199.99,1.0
2025-06-22,CP37,Gatineau,SP,SP,11585.23,2.0
2025-06-22,CP37,Gatineau,TO,TAC,1784.97,10.0
2025-06-22,CP37,Gatineau,TO,TRA,4689.88,13.0
2025-06-22,CP44,St-Constant,AM,AR,77.97,3.0
2025-06-22,CP44,St-Constant,AP,AP,11434.43,188.0
2025-06-22,CP44,St-Constant,AP,API,23762.260000000002,224.0
2025-06-22,CP44,St-Constant,AP,PP,4081.27,565.5
2025-06-22,CP44,St-Constant,AS,AS,2840.06,276.0
2025-06-22,CP44,St-Constant,AZ,AZF,23.94,6.0
2025-06-22,CP44,St-Constant,AZ,AZT,183.98,2.0
2025-06-22,CP44,St-Constant,BQ,BA,573.8199999999999,18.0
2025-06-22,CP44,St-Constant,BQ,BLP,1098.99,2.0
2025-06-22,CP44,St-Constant,CC,CC,0.0,1.0
2025-06-22,CP44,St-Constant,CH,THA,0.0,2.0
2025-06-22,CP44,St-Constant,CH,THE,13549.949999999999,5.0
2025-06-22,CP44,St-Constant,FI,FRA,1659.99,1.0
2025-06-22,CP44,St-Constant,GA,GA,1239.96,4.0
2025-06-22,CP44,St-Constant,GA,GAA,225.0,1.0
2025-06-22,CP44,St-Constant,GA,GAP,3599.99,1.0
2025-06-22,CP44,St-Constant,GA,GRS,5299.96,4.0
2025-06-22,CP44,St-Constant,HT,HRE,2699.0,1.0
2025-06-22,CP44,St-Constant,IN,INM,819.99,1.0
2025-06-22,CP44,St-Constant,IN,INP,1260.0,1.0
2025-06-22,CP44,St-Constant,IN,INT,1119.96,4.0
2025-06-22,CP44,St-Constant,INM,INMM,200.0,4.0
2025-06-22,CP44,St-Constant,INM,INMP,125.0,1.0
2025-06-22,CP44,St-Constant,INM,MNM,2095.0,3.0
2025-06-22,CP44,St-Constant,LI,LV,1029.94,24.0
2025-06-22,CP44,St-Constant,LO,LE,370.83000000000004,17.0
2025-06-22,CP44,St-Constant,LO,LG,812.09,36.0
2025-06-22,CP44,St-Constant,LO,LJ,814.34,74.0
2025-06-22,CP44,St-Constant,LO,LOV,127.92999999999999,9.0
2025-06-22,CP44,St-Constant,LO,LP,175.87,13.0
2025-06-22,CP44,St-Constant,ME,M1,3100.42,2.0
2025-06-22,CP44,St-Constant,ME,M3,2322.11,5.0
2025-06-22,CP44,St-Constant,ME,M4,1960.29,8.0
2025-06-22,CP44,St-Constant,ME,M5,107.97,3.0
2025-06-22,CP44,St-Constant,ME,M8,173.95,1.0
2025-06-22,CP44,St-Constant,ME,MA,468.91,9.0
2025-06-22,CP44,St-Constant,ME,MB,899.98,2.0
2025-06-22,CP44,St-Constant,ME,MC,611.0699999999999,17.0
2025-06-22,CP44,St-Constant,ME,MF,1839.3400000000001,2.0
2025-06-22,CP44,St-Constant,ME,ML,1322.07,1.0
2025-06-22,CP44,St-Constant,ME,MO,29.99,1.0
2025-06-22,CP44,St-Constant,ME,MS,1330.75,1.0
2025-06-22,CP44,St-Constant,MK,MK,1.99,1.0
2025-06-22,CP44,St-Constant,PA,PA,479.04,4.0
2025-06-22,CP44,St-Constant,PA,PM,232.42,3.0
2025-06-22,CP44,St-Constant,PA,PSD,1211.22,2.0
2025-06-22,CP44,St-Constant,PC,PIS,18363.41,913.0
2025-06-22,CP44,St-Constant,PC,SPA,1242.96,57.0
2025-06-22,CP44,St-Constant,PC,TES,519.68,32.0
2025-06-22,CP44,St-Constant,PI,ZAP,2055.84,61.0
2025-06-22,CP44,St-Constant,PI,ZHT,70.96,4.0
2025-06-22,CP44,St-Constant,PI,ZME,299.98,2.0
2025-06-22,CP44,St-Constant,PI,ZSP,594.6600000000001,34.0
2025-06-22,CP44,St-Constant,SE,SE,424.96000000000004,9.0
2025-06-22,CP44,St-Constant,SP,SP,15497.0,3.0
2025-06-22,CP44,St-Constant,SP,SPG,719.99,1.0
2025-06-22,CP44,St-Constant,TO,TAC,150.0,1.0
2025-06-22,CP44,St-Constant,TO,TRA,892.48,2.0
2025-06-22,CP48,Beloeil,AM,AE,298.95,5.0
2025-06-22,CP48,Beloeil,AM,AR,52.98,2.0
2025-06-22,CP48,Beloeil,AM,FB,399.99,1.0
2025-06-22,CP48,Beloeil,AP,AP,13387.64,297.0
2025-06-22,CP48,Beloeil,AP,API,33230.36,294.0
2025-06-22,CP48,Beloeil,AP,PP,7056.61,762.5
2025-06-22,CP48,Beloeil,AS,AS,2388.35,486.0
2025-06-22,CP48,Beloeil,AZ,AZF,32.89,11.0
2025-06-22,CP48,Beloeil,BQ,BA,1008.76,31.0
2025-06-22,CP48,Beloeil,BQ,BC,65.99,2.0
2025-06-22,CP48,Beloeil,BQ,BLP,4998.95,6.0
2025-06-22,CP48,Beloeil,CC,CC,125.0,4.0
2025-06-22,CP48,Beloeil,CH,THE,16999.91,9.0
2025-06-22,CP48,Beloeil,GA,GA,219.99,2.0
2025-06-22,CP48,Beloeil,GA,GAP,7199.98,2.0
2025-06-22,CP48,Beloeil,GA,GRS,3899.98,2.0
2025-06-22,CP48,Beloeil,HT,HRE,2999.0,1.0
2025-06-22,CP48,Beloeil,HT,HYB,7597.0,3.0
2025-06-22,CP48,Beloeil,IN,INP,4675.0,4.0
2025-06-22,CP48,Beloeil,IN,INT,279.99,1.0
2025-06-22,CP48,Beloeil,IN,INTO,430.0,1.0
2025-06-22,CP48,Beloeil,INM,INMP,2310.0,104.0
2025-06-22,CP48,Beloeil,INM,INMT,165.0,1.0
2025-06-22,CP48,Beloeil,LI,LV,709.9499999999999,33.0
2025-06-22,CP48,Beloeil,LO,LE,552.78,22.0
2025-06-22,CP48,Beloeil,LO,LG,1822.25,76.0
2025-06-22,CP48,Beloeil,LO,LJ,1693.3899999999999,119.0
2025-06-22,CP48,Beloeil,LO,LOV,106.95,5.0
2025-06-22,CP48,Beloeil,LO,LP,325.8,20.0
2025-06-22,CP48,Beloeil,ME,M1,3490.41,4.0
2025-06-22,CP48,Beloeil,ME,M3,2426.6400000000003,4.0
2025-06-22,CP48,Beloeil,ME,M4,5030.16,29.0
2025-06-22,CP48,Beloeil,ME,M5,4986.37,7.0
2025-06-22,CP48,Beloeil,ME,M7,3449.9700000000003,3.0
2025-06-22,CP48,Beloeil,ME,M9,166.85,1.0
2025-06-22,CP48,Beloeil,ME,MA,1215.47,59.0
2025-06-22,CP48,Beloeil,ME,MB,575.98,2.0
2025-06-22,CP48,Beloeil,ME,MC,352.90000000000003,15.0
2025-06-22,CP48,Beloeil,ME,MF,939.35,1.0
2025-06-22,CP48,Beloeil,ME,ML,939.35,1.0
2025-06-22,CP48,Beloeil,ME,MO,644.91,9.0
2025-06-22,CP48,Beloeil,ME,MS,1800.43,1.0
2025-06-22,CP48,Beloeil,PA,PA,444.01,3.0
2025-06-22,CP48,Beloeil,PA,PM,791.9200000000001,3.0
2025-06-22,CP48,Beloeil,PA,PSD,719.99,1.0
2025-06-22,CP48,Beloeil,PC,PIS,30642.0,1352.0
2025-06-22,CP48,Beloeil,PC,SPA,2377.29,123.0
