store_code,division_code,forecast_week,horizon,pred_revenue,pred_revenue_lower,pred_revenue_upper
CP10,HT,2026-04-12,3,-153.87984455631855,-286.1945642367122,2036.265160604724
CP10,LO,2026-04-12,3,296.1882620039784,84.04686346950741,235.4346579708943
CP10,ME,2026-04-12,3,20.25853804648482,85.48090050498826,883.5505238055804
CP10,PA,2026-04-12,3,1781.189592186583,390.0790256533093,1457.4363754113972
CP10,PC,2026-04-12,3,1844.5846101398677,1754.0536244813893,3298.887117545887
CP10,SP,2026-04-12,3,-1022.3647116627126,87.19621315509022,7118.10801059886
CP10,TO,2026-04-12,3,803.5183019064054,490.24442019911663,1103.4459911028107
CP12,BQ,2026-04-12,3,-21.653969179232483,45.18263877796071,300.8368551410503
CP12,CH,2026-04-12,3,147.03138031725055,41.62248927238607,59.10045498997728
CP12,FI,2026-04-12,3,2565.05660229895,1361.252646371767,4841.845744850713
CP12,GA,2026-04-12,3,601.8003365846704,145.35192412121114,628.5498783487878
CP12,HT,2026-04-12,3,3175.8955118419412,3505.827108550324,7439.374937923592
CP12,LO,2026-04-12,3,-245.4528410649828,1.034151428123089,222.47032921014141
CP12,ME,2026-04-12,3,1523.3861842657775,670.8150250838603,3032.489175705233
CP12,PA,2026-04-12,3,578.710524169738,71.06322081439514,2121.847077516946
CP12,PC,2026-04-12,3,49.50452645061853,214.14005862172425,686.7702957855297
CP12,SP,2026-04-12,3,6171.775111004472,4776.868529196991,10672.854338924624
CP12,TO,2026-04-12,3,-109.24901813619984,-7.191946774352898,-23.30952986699594
CP13,BQ,2026-04-12,3,23.78690422805069,20.027540607041978,131.95209329249371
CP13,CH,2026-04-12,3,269.7657735819936,39.22494058552861,84.2791213165628
CP13,FI,2026-04-12,3,85.95065593457579,112.44888693548756,202.20117190381006
