store_code,city,division_code,n_weeks,n_nonzero,avg_units,avg_revenue,median_units,std_units,total_units,cv,zero_rate,tier,prophet_eligible
CP15,Repentigny,PA,67,66,10.686567164179104,1470.7023880597014,8.0,10.248738215350429,716.0,0.9590299726654731,0.014925373134328401,naive,False
CP15,Repentigny,PC,125,125,610.248,15018.63696,177.0,796.6564570632971,76281.0,1.3054634461125592,0.0,xgboost,False
CP15,Repentigny,SP,56,55,2.0714285714285716,20703.683392857143,2.0,1.1886913026463235,116.0,0.5738509736913285,0.017857142857142905,naive,False
CP15,Repentigny,TO,56,53,5.25,2746.9473214285713,3.0,5.514443844041836,294.0,1.0503702560079688,0.0535714285714286,naive,False
CP16,Chicoutimi,BQ,114,114,21.54385964912281,5862.066403508771,9.5,25.33113106239991,2456.0,1.1757935427986927,0.0,naive,False
CP16,Chicoutimi,CH,97,95,10.505154639175258,16995.937216494844,8.0,9.172108662657001,1019.0,0.8731055351106272,0.020618556701030966,naive,False
CP16,Chicoutimi,FI,113,111,5.460176991150442,1295.9302654867256,4.0,4.754763397730158,617.0,0.8708075590656529,0.017699115044247815,naive,False
CP16,Chicoutimi,GA,97,95,14.31958762886598,30651.816391752578,9.0,14.411039165451557,1389.0,1.006386464397985,0.020618556701030966,naive,False
CP16,Chicoutimi,HT,94,92,10.446808510638299,19658.73670212766,7.0,10.969769820735838,982.0,1.050059432942127,0.021276595744680882,naive,False
CP16,Chicoutimi,LO,122,122,83.92622950819673,1077.5877868852458,41.0,100.80389012833159,10239.0,1.2011011422654998,0.0,xgboost,False
CP16,Chicoutimi,ME,114,113,70.2719298245614,24769.989385964913,28.0,84.79723708636831,8011.0,1.2067014140364485,0.00877192982456143,xgboost,False
CP16,Chicoutimi,PA,54,54,5.037037037037037,1104.702962962963,4.5,4.476196848332016,272.0,0.8886567272423855,0.0,naive,False
CP16,Chicoutimi,PC,122,122,611.3032786885246,13185.897213114753,256.0,804.6968515934234,74579.0,1.3163627280386925,0.0,xgboost,False
CP16,Chicoutimi,SP,88,82,3.4545454545454546,34684.9425,3.0,2.638830683696944,304.0,0.7638720400175364,0.06818181818181823,naive,False
CP16,Chicoutimi,TO,68,67,7.073529411764706,2090.3391176470586,4.0,8.545429391009792,481.0,1.2080856519514884,0.014705882352941124,naive,False
CP17,Trois-Rivières,BQ,97,97,9.65979381443299,1984.8240206185567,6.0,9.27012068190294,937.0,0.9596603053837622,0.0,naive,False
CP17,Trois-Rivières,CH,103,100,14.475728155339805,13587.368446601942,12.0,11.583325287226016,1491.0,0.8001894732288931,0.029126213592232997,naive,False
CP17,Trois-Rivières,FI,117,117,9.264957264957266,3074.1711111111113,7.0,7.425948403835959,1084.0,0.8015091911889365,0.0,naive,False
CP17,Trois-Rivières,GA,94,93,12.98904255319149,16152.432446808509,8.5,11.89464911496183,1220.97,0.9157448723608376,0.010638297872340385,naive,False
CP17,Trois-Rivières,HT,88,86,12.215909090909092,20175.338977272728,8.0,11.770261438747577,1075.0,0.9635190759160807,0.022727272727272707,naive,False
CP17,Trois-Rivières,LO,118,118,59.6271186440678,631.1474576271186,22.0,76.97860693049829,7036.0,1.2909999456791923,0.0,naive,False
CP17,Trois-Rivières,ME,112,112,57.5625,14457.333125000001,23.0,63.84056453525595,6447.0,1.1090651819371284,0.0,naive,False
CP17,Trois-Rivières,PA,55,53,7.6,1327.8834545454545,4.0,8.054444367805521,418.0,1.059795311553358,0.036363636363636376,naive,False
CP17,Trois-Rivières,PC,120,120,628.5583333333333,16639.429333333333,257.5,805.3436115740169,75427.0,1.281255165774617,0.0,xgboost,False
CP17,Trois-Rivières,SP,92,91,3.0652173913043477,22815.42836956522,3.0,1.9712457589888643,282.0,0.6431014532871473,0.010869565217391353,naive,False
CP17,Trois-Rivières,TO,62,62,7.612903225806452,3161.3112903225806,4.5,7.540828407572238,472.0,0.9905325450624549,0.0,naive,False
CP18,Val-d'Or,PC,2,2,13.0,399.37,13.0,8.48528137423857,26.0,0.6527139518645053,0.0,skip,False
CP202,Nepean,BQ,27,26,1.4814814814814814,564.9499999999999,1.0,0.7529618628798984,40.0,0.5082492574439315,0.03703703703703709,naive,False
CP202,Nepean,CH,27,27,1.3703703703703705,3780.951111111111,1.0,0.6877023141843228,37.0,0.5018368238642356,0.0,naive,False
CP202,Nepean,FI,12,12,2.8333333333333335,620.3183333333333,2.0,2.2896340848319503,34.0,0.8081061475877471,0.0,naive,False
