week_ending,store_code_x,city,division_code,units,revenue,n_transactions,revenue_clean,is_return,is_active_product,weeks_with_sales,store_code_y,province,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,store_code,n_holidays,has_holiday,month,week_of_yr,year,sin_week_1,cos_week_1,sin_week_2,cos_week_2,sin_month_1,cos_month_1,year_idx,quarter,is_summer_peak,is_spring_opening,is_fall_closing,is_winter_off,avg_temp_dev,avg_temp_dev_z,total_precip_dev,total_precip_dev_z,sunshine_hours_dev,sunshine_hours_dev_z,rain_days_dev,rain_days_dev_z,snow_days_dev,snow_days_dev_z,bad_weather_days_dev,bad_weather_days_dev_z,temp_above_20,temp_above_25,temp_below_0,cooling_degree_days,heating_degree_days,avg_temp_lag_1w,avg_temp_lag_2w,temp_shock,temp_warming,precip_x_summer,bad_wx_x_summer,sunshine_x_summer,temp_above_25_x_sum,precip_x_spring,temp_warming_x_spr,units_lag_1w,units_lag_2w,units_lag_4w,units_lag_52w,units_roll4_mean,units_roll4_std,units_roll8_mean,units_roll8_std,units_roll12_mean,units_roll12_std,units_volatility,revenue_lag_1w,revenue_lag_4w,revenue_roll4_mean,avg_price_per_unit,price_lag_1w
2025-11-16,CP47,Riviere-du-Loup,CH,1.0,29.95,1,29.95,0,1,41,CP47,QC,-0.6,2.8,29.5,32.87,0.0,4.0,4.0,CP47,0,0,11,46,2025,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.5000000000000004,0.8660254037844384,2,4,0,0,0,1,-2.8769642857142856,-0.9919043853701098,6.62857142857143,0.421500680053047,1.8664285714285676,0.1534514260757738,-1.75,-1.3004416993440098,1.0892857142857144,0.9205572572345532,-0.6607142857142856,-0.45248909041304075,0,0,1,0.0,18.6,2.94,5.1,3.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,4.0,,2.5,1.7320508075688772,3.75,3.284161123592187,3.0,2.8919952219248835,0.6928203230275509,36.99,6009.95,1564.2224999999999,29.95,36.99
2025-11-23,CP47,Riviere-du-Loup,CH,1.0,44.99,1,44.99,0,1,41,CP47,QC,-0.01,2.0,13.2,35.04,0.0,4.0,4.0,CP47,0,0,11,47,2025,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.5000000000000004,0.8660254037844384,2,4,0,0,0,1,-2.2869642857142853,-0.7884873355741416,-9.67142857142857,-0.6149912939567086,4.036428571428569,0.33186146527141186,-1.75,-1.3004416993440098,1.0892857142857144,0.9205572572345532,-0.6607142857142856,-0.45248909041304075,0,0,1,0.0,18.01,-0.6,2.94,0.59,0.59,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,4.0,,1.75,1.5,2.5,1.6035674514745493,3.0,2.8919952219248835,0.8571428571428571,29.95,164.96,69.2225,44.99,29.95
2025-12-14,CP47,Riviere-du-Loup,CH,2.0,1299.99,1,1299.99,0,1,41,CP47,QC,-8.43,-4.1,22.9,27.65,0.0,6.0,6.0,CP47,0,0,12,50,2025,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-2.4492935982947064e-16,1.0,2,4,0,0,0,1,-2.6878431372549016,-0.9267002055842909,4.666666666666664,0.2967461684281507,-2.2350980392156856,-0.1837621791624718,-0.6862745098039216,-0.5099771369976509,1.1960784313725492,1.0108079687281368,0.5098039215686274,0.3491383760685678,0,0,1,0.0,26.43,-0.01,-0.6,8.42,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,2.125,1.5526475085203002,3.0,2.8919952219248835,0.0,44.99,44.99,39.230000000000004,649.995,44.99
2025-12-21,CP47,Riviere-du-Loup,CH,1.0,1059.99,1,1059.99,0,1,41,CP47,QC,-3.11,10.8,20.7,27.45,1.0,5.0,6.0,CP47,0,0,12,51,2025,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-2.4492935982947064e-16,1.0,2,4,0,0,0,1,2.632156862745098,0.9075009891861339,2.466666666666665,0.15685154616916536,-2.435098039215685,-0.20020550074732318,0.3137254901960784,0.2331324054846404,0.1960784313725492,0.1657062243816619,0.5098039215686274,0.3491383760685678,0,0,1,0.0,21.11,-8.43,-0.01,5.32,5.32,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,,1.25,0.5,2.25,1.488047618285693,3.0833333333333335,2.8431203515386625,0.4,1299.99,36.99,352.98,1059.99,649.995
2026-02-08,CP47,Riviere-du-Loup,CH,1.0,799.99,1,799.99,0,1,41,CP47,QC,-12.47,-6.0,1.2,53.75,0.0,1.0,1.0,CP47,0,0,2,6,2026,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,0.8660254037844386,0.5000000000000001,3,1,0,0,0,1,-1.308529411764706,-0.4511477839193731,-9.073529411764707,-0.5769718043702807,9.915588235294116,0.8152260302795526,-0.11764705882352941,-0.08742465205674015,-2.676470588235294,-2.2618899628096827,-2.7941176470588234,-1.9135468688373427,0,0,1,0.0,30.47,-3.11,-8.43,9.360000000000001,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,1.0,,1.25,0.5,1.875,1.356202681860541,2.9166666666666665,2.9063670960444226,0.4,1059.99,29.95,608.73,799.99,1059.99
2026-03-01,CP47,Riviere-du-Loup,CH,0.0,0.0,1,0.0,0,1,41,CP47,QC,-8.84,3.8,3.9,49.43,0.0,5.0,5.0,CP47,0,0,3,9,2026,0.8854560256532099,0.4647231720437686,0.8229838658936565,-0.5680647467311556,1.0,6.123233995736766e-17,3,1,0,0,0,1,-4.037636363636364,-1.3920747071861526,-11.454545454545455,-0.7283769588690976,5.008181818181818,0.41175572095884755,-0.6545454545454545,-0.4863989732611361,1.0909090909090908,0.9219291756506999,0.4363636363636365,0.29884291769785115,0,0,1,0.0,26.84,-12.47,-3.11,3.630000000000001,3.630000000000001,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,,1.25,0.5,1.5,1.069044967649702,2.0833333333333335,1.4433756729740606,0.4,799.99,44.99,801.24,,799.99
2024-11-03,CP47,Riviere-du-Loup,FI,1.0,21.9,1,21.9,0,1,39,CP47,QC,4.64,15.9,21.2,34.21,2.0,2.0,4.0,CP47,0,0,11,44,2024,-0.8229838658936571,0.5680647467311548,-0.935016242685414,-0.35460488704253784,-0.5000000000000004,0.8660254037844384,1,4,0,0,0,1,2.363035714285714,0.8147148365466242,-1.6714285714285708,-0.10628357665130705,3.206428571428571,0.2636216806942786,0.25,0.1857773856205728,-0.9107142857142856,-0.7696462314583967,-0.6607142857142856,-0.45248909041304075,0,0,0,0.0,13.36,,,,,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,21.9,
2024-11-10,CP47,Riviere-du-Loup,FI,11.0,1183.13,9,1183.13,0,1,39,CP47,QC,5.3,15.2,33.2,33.72,2.0,3.0,5.0,CP47,0,0,11,45,2024,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,-0.5000000000000004,0.8660254037844384,1,4,0,0,0,1,3.0230357142857143,1.0422661125895718,10.328571428571433,0.6567779993067954,2.716428571428569,0.22333554281139245,0.25,0.1857773856205728,0.08928571428571441,0.07545551288807822,0.3392857142857144,0.23235926264453458,0,0,0,0.0,12.7,4.64,,0.6600000000000001,0.6600000000000001,0.0,0.0,0.0,0,0.0,0.0,1.0,,,,,,,,,,,21.9,,,107.55727272727273,21.9
2024-11-17,CP47,Riviere-du-Loup,FI,10.0,547.9,8,547.9,0,1,39,CP47,QC,1.24,6.7,9.7,34.68,2.0,2.0,4.0,CP47,0,0,11,46,2024,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.5000000000000004,0.8660254037844384,1,4,0,0,0,1,-1.0369642857142856,-0.3575190097352261,-13.17142857142857,-0.8375509202778217,3.67642857142857,0.30226348641867934,0.25,0.1857773856205728,-0.9107142857142856,-0.7696462314583967,-0.6607142857142856,-0.45248909041304075,0,0,0,0.0,16.76,5.3,4.64,4.06,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,1.0,,,6.0,7.0710678118654755,,,,,1.1785113019775793,1183.13,,602.5150000000001,54.79,107.55727272727273
2024-11-24,CP47,Riviere-du-Loup,FI,7.0,182.93,6,182.93,0,1,39,CP47,QC,3.29,7.7,25.6,2.53,2.0,2.0,4.0,CP47,0,0,11,47,2024,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.5000000000000004,0.8660254037844384,1,4,0,0,0,1,1.0130357142857145,0.34926904464059555,2.7285714285714313,0.1735056678666639,-28.47357142857143,-2.341000458346186,0.25,0.1857773856205728,-0.9107142857142856,-0.7696462314583967,-0.6607142857142856,-0.45248909041304075,0,0,0,0.0,14.71,1.24,5.3,2.05,2.05,0.0,0.0,0.0,0,0.0,0.0,10.0,11.0,,,7.333333333333333,5.507570547286102,,,,,0.7510323473571958,547.9,,584.3100000000001,26.132857142857144,54.79
2024-12-01,CP47,Riviere-du-Loup,FI,3.0,1595.97,2,1595.97,0,1,39,CP47,QC,0.51,5.0,19.8,24.62,1.0,6.0,7.0,CP47,0,0,12,48,2024,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,-2.4492935982947064e-16,1.0,1,4,0,0,0,1,6.252156862745098,2.1555852608156334,1.5666666666666664,0.09962192797230777,-5.265098039215683,-0.4328785011729706,0.3137254901960784,0.2331324054846404,1.1960784313725492,1.0108079687281368,1.5098039215686274,1.033986729126143,0,0,0,0.0,17.49,3.29,1.24,2.7800000000000002,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,10.0,1.0,,7.25,4.5,7.25,4.5,,,0.6206896551724138,182.93,21.9,483.96500000000003,531.99,26.132857142857144
2024-12-08,CP47,Riviere-du-Loup,FI,2.0,118.98,2,118.98,0,1,39,CP47,QC,-5.97,-0.0,13.3,32.16,0.0,7.0,7.0,CP47,0,0,12,49,2024,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-2.4492935982947064e-16,1.0,1,4,0,0,0,1,-0.22784313725490168,-0.07855454033330499,-4.933333333333334,-0.31370309233833094,2.2749019607843124,0.1870347225759275,-0.6862745098039216,-0.5099771369976509,2.196078431372549,1.8559097130746118,1.5098039215686274,1.033986729126143,0,0,1,0.0,23.97,0.51,3.29,6.4799999999999995,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,7.0,11.0,,7.75,3.5939764421413045,6.4,4.33589667773576,,,0.4637388957601683,1595.97,1183.13,877.4825000000001,59.49,531.99
2024-12-15,CP47,Riviere-du-Loup,FI,21.0,1806.72,20,1806.72,0,1,39,CP47,QC,-5.27,4.5,35.5,38.87,2.0,2.0,4.0,CP47,0,0,12,50,2024,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-2.4492935982947064e-16,1.0,1,4,0,0,0,1,0.4721568627450985,0.16278772213648782,17.266666666666666,1.0979608231841582,8.984901960784313,0.7387081617476926,1.3137254901960784,0.9762419479669316,-2.803921568627451,-2.369599008657763,-1.4901960784313726,-1.0205583300465828,0,0,1,0.0,23.27,-5.97,0.51,0.7000000000000002,0.7000000000000002,0.0,0.0,0.0,0,0.0,0.0,2.0,3.0,10.0,,5.5,3.696845502136473,5.666666666666667,4.273952113286562,5.666666666666667,4.273952113286562,0.6721537276611769,118.98,547.9,611.4449999999999,86.03428571428572,59.49
2024-12-22,CP47,Riviere-du-Loup,FI,2.0,2549.98,2,2549.98,0,1,39,CP47,QC,-5.31,6.1,17.1,28.47,1.0,4.0,5.0,CP47,0,0,12,51,2024,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-2.4492935982947064e-16,1.0,1,4,0,0,0,1,0.43215686274509846,0.1489967357096425,-1.1333333333333329,-0.07206692661826518,-1.4150980392156853,-0.11634456066458099,0.3137254901960784,0.2331324054846404,-0.8039215686274508,-0.6793955199648131,-0.4901960784313726,-0.3357099769890075,0,0,1,0.0,23.31,-5.27,-5.97,0.040000000000000036,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,2.0,7.0,,8.25,8.770214744615247,7.857142857142857,6.986381310057719,7.857142857142857,6.986381310057719,1.063056332680636,1806.72,182.93,926.15,1274.99,86.03428571428572
2025-01-05,CP47,Riviere-du-Loup,FI,4.0,3284.96,3,3284.96,0,1,39,CP47,QC,-3.29,8.5,46.2,11.94,1.0,4.0,5.0,CP47,1,1,1,1,2025,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,2,1,0,0,0,1,4.7603125,1.6412351268760506,27.515625000000004,1.74967634799768,-15.248125,-1.2536491147050626,0.75,0.5573321568617184,-0.9375,-0.7922828853248203,-0.1875,-0.12840906619829537,0,0,1,0.0,21.29,-5.31,-5.27,2.0199999999999996,2.0199999999999996,0.0,0.0,0.0,0,0.0,0.0,2.0,21.0,3.0,,7.0,9.345230512584124,7.125,6.791538853603062,7.125,6.791538853603062,1.3350329303691606,2549.98,1595.97,1517.9125,821.24,1274.99
2025-01-19,CP47,Riviere-du-Loup,FI,6.0,982.94,6,982.94,0,1,39,CP47,QC,-7.2,2.3,7.4,27.19,0.0,5.0,5.0,CP47,0,0,1,3,2025,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0.49999999999999994,0.8660254037844387,2,1,0,0,0,1,0.8503125000000002,0.2931662036519224,-11.284374999999999,-0.7175560809335174,0.0018750000000018474,0.00015415613985813394,-0.25,-0.1857773856205728,0.0625,0.05281885902165469,-0.1875,-0.12840906619829537,0,0,1,0.0,25.2,-3.29,-5.31,3.91,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,2.0,,7.25,9.215023964519391,7.5,6.48074069840786,6.777777777777778,6.437735971942655,1.2710377882095711,3284.96,118.98,1940.1599999999999,163.82333333333335,821.24
2025-02-09,CP47,Riviere-du-Loup,FI,4.5,1445.96,5,1445.96,0,1,39,CP47,QC,-10.23,-3.2,7.5,36.45,0.0,4.0,4.0,CP47,0,0,2,6,2025,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,0.8660254037844386,0.5000000000000001,2,1,0,0,0,1,0.9314705882352943,0.32114745598396377,-2.773529411764706,-0.17636447699227706,-7.384411764705881,-0.6071212868100948,-0.11764705882352941,-0.08742465205674015,0.32352941176470607,0.27341527022974205,0.20588235294117663,0.14099819033538327,0,0,1,0.0,28.23,-7.2,-3.29,3.0300000000000002,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,4.0,21.0,,8.25,8.65544144839919,6.875,6.334429729659964,6.7,6.074537019394976,1.0491444179877805,982.94,1806.72,2156.15,321.32444444444445,163.82333333333335
2025-02-23,CP47,Riviere-du-Loup,FI,1.0,1999.99,1,1999.99,0,1,39,CP47,QC,-9.16,-2.9,16.9,39.0,0.0,4.0,4.0,CP47,0,0,2,8,2025,0.8229838658936564,0.5680647467311559,0.9350162426854148,-0.35460488704253545,0.8660254037844386,0.5000000000000001,2,1,0,0,0,1,2.0014705882352946,0.6900563429020756,6.626470588235293,0.4213670908415696,-4.834411764705884,-0.39746893660323945,-0.11764705882352941,-0.08742465205674015,0.32352941176470607,0.27341527022974205,0.20588235294117663,0.14099819033538327,0,0,1,0.0,27.16,-10.23,-7.2,1.0700000000000003,1.0700000000000003,0.0,0.0,0.0,0,0.0,0.0,4.5,6.0,2.0,,4.125,1.6520189667999174,6.1875,6.2446405592544485,6.5,5.80086200490927,0.4004894464969497,1445.96,2549.98,2065.96,1999.99,321.32444444444445
2025-03-02,CP47,Riviere-du-Loup,FI,11.0,3763.95,7,3763.95,0,1,39,CP47,QC,-6.59,3.9,16.4,38.41,0.0,7.0,7.0,CP47,0,0,3,9,2025,0.8854560256532099,0.4647231720437686,0.8229838658936565,-0.5680647467311556,1.0,6.123233995736766e-17,2,1,0,0,0,1,-1.7876363636363637,-0.6163317206761045,1.0454545454545432,0.0664788494205921,-6.011818181818185,-0.4942712983664659,-0.6545454545454545,-0.4863989732611361,3.090909090909091,2.6121326643436498,2.4363636363636365,1.6685396238130017,0,0,1,0.0,24.59,-9.16,-10.23,2.5700000000000003,2.5700000000000003,0.0,0.0,0.0,0,0.0,0.0,1.0,4.5,4.0,,3.875,2.0966242709015206,5.4375,6.488657686411618,6.041666666666667,5.754280356764208,0.5410643279745859,1999.99,3284.96,1928.4625,342.17727272727274,1999.99
2025-03-23,CP47,Riviere-du-Loup,FI,1.0,0.0,1,0.0,0,1,39,CP47,QC,0.01,11.5,10.5,48.36,1.0,5.0,6.0,CP47,0,0,3,12,2025,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,1.0,6.123233995736766e-17,2,1,0,0,0,1,4.812363636363636,1.6591810397533697,-4.854545454545455,-0.3086930920921414,3.9381818181818176,0.3237839504798924,0.34545454545454546,0.25671056922115515,1.0909090909090908,0.9219291756506999,1.4363636363636365,0.9836912707554265,0,0,0,0.0,17.99,-6.59,-9.16,6.6,6.6,0.0,0.0,0.0,0,0.0,0.0,11.0,1.0,6.0,,5.625,4.150803135137424,6.4375,6.673173907519569,6.875,5.681409076180757,0.7379205573577642,3763.95,982.94,2048.21,0.0,342.17727272727274
2025-03-30,CP47,Riviere-du-Loup,FI,9.0,278.45,8,278.45,0,1,39,CP47,QC,-3.89,2.7,13.7,52.19,0.0,5.0,5.0,CP47,0,0,3,13,2025,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0,1.0,6.123233995736766e-17,2,1,0,0,0,1,0.912363636363636,0.31455986313595313,-1.654545454545456,-0.10521000516998086,7.768181818181816,0.6386735588297969,-0.6545454545454545,-0.4863989732611361,1.0909090909090908,0.9219291756506999,0.4363636363636365,0.29884291769785115,0,0,1,0.0,21.89,0.01,-6.59,3.9,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,11.0,4.5,,4.375,4.714781719938546,6.3125,6.776732777884719,6.041666666666667,5.754280356764208,1.0776643931288103,0.0,1445.96,1802.475,30.938888888888886,0.0
2025-04-06,CP47,Riviere-du-Loup,FI,2.0,2749.98,2,2749.98,0,1,39,CP47,QC,-1.0,4.3,35.7,46.24,1.0,5.0,6.0,CP47,0,0,4,14,2025,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,-3.054444444444444,-1.053095046872159,8.208333333333336,0.5219553141102298,-5.231388888888887,-0.4301070491770925,-1.3055555555555554,-0.9701707915741024,2.4166666666666665,2.042329215503981,1.1111111111111107,0.7609426145084167,0,0,1,0.0,19.0,-3.89,0.01,2.89,2.89,0.0,0.0,0.0,0,35.7,2.89,9.0,1.0,1.0,,5.5,5.259911279353167,4.8125,3.683336026717395,5.958333333333333,5.698717293205444,0.9563475053369395,278.45,1999.99,1510.5974999999999,1374.99,30.938888888888886
2025-04-13,CP47,Riviere-du-Loup,FI,4.0,89.4,4,89.4,0,1,39,CP47,QC,-0.56,8.3,0.7,76.9,0.0,2.0,2.0,CP47,0,0,4,15,2025,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,-2.614444444444444,-0.9013941961768607,-26.791666666666668,-1.703640949100902,25.428611111111117,2.0906541497806304,-2.3055555555555554,-1.7132803340563936,-0.5833333333333335,-0.49297601753544384,-2.8888888888888893,-1.9784507977218846,0,0,1,0.0,18.56,-1.0,-3.89,0.43999999999999995,0.43999999999999995,0.0,0.0,0.0,0,0.7,0.43999999999999995,2.0,9.0,11.0,,5.75,4.9916597106239795,4.8125,3.683336026717395,5.541666666666667,5.797563490315774,0.8681147322824312,2749.98,3763.95,1698.0949999999998,22.35,1374.99
2025-04-20,CP47,Riviere-du-Loup,FI,5.0,106.95,5,106.95,0,1,39,CP47,QC,3.44,13.3,43.2,52.01,4.0,2.0,6.0,CP47,1,1,4,16,2025,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,1.3855555555555559,0.47770444650766924,15.708333333333336,0.9988687990840437,0.5386111111111092,0.04428277854587053,1.6944444444444446,1.2591578358727715,-0.5833333333333335,-0.49297601753544384,1.1111111111111107,0.7609426145084167,0,0,0,0.0,14.56,-0.56,-1.0,4.0,4.0,0.0,0.0,0.0,0,43.2,4.0,4.0,2.0,1.0,,4.0,3.559026084010437,4.8125,3.683336026717395,5.625,5.76480307950363,0.8897565210026093,89.4,0.0,779.4575,21.39,22.35
2025-04-27,CP47,Riviere-du-Loup,FI,2.0,914.98,2,914.98,0,1,39,CP47,QC,5.56,12.0,34.4,29.22,4.0,2.0,6.0,CP47,0,0,4,17,2025,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,3.5055555555555555,1.20862672713047,6.908333333333331,0.4392903100481018,-22.25138888888889,-1.8294337160479486,1.6944444444444446,1.2591578358727715,-0.5833333333333335,-0.49297601753544384,1.1111111111111107,0.7609426145084167,0,0,0,0.0,12.440000000000001,3.44,-0.56,2.1199999999999997,2.1199999999999997,0.0,0.0,0.0,0,34.4,2.1199999999999997,5.0,4.0,9.0,,5.0,2.943920288775949,4.6875,3.65413171238101,5.875,5.657356433722539,0.5887840577551897,106.95,278.45,806.1949999999999,457.49,21.39
2025-05-04,CP47,Riviere-du-Loup,FI,2.0,444.98,2,444.98,0,1,39,CP47,QC,8.94,20.3,21.3,69.3,4.0,0.0,4.0,CP47,0,0,5,18,2025,0.8229838658936565,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,-0.3416666666666668,-0.11779800906263697,-0.8611111111111107,-0.05475673345995639,10.75055555555555,0.8838742110790545,0.05555555555555536,0.041283863471238254,0.0,0.0,0.05555555555555536,0.038047130725420715,0,0,0,0.0,9.06,5.56,3.44,3.38,3.38,0.0,0.0,0.0,0,21.3,3.38,2.0,5.0,2.0,,3.25,1.5000000000000002,4.375,3.77728171346236,4.291666666666667,3.1367204452286055,0.4615384615384616,914.98,2749.98,965.3275,222.49,457.49
2025-06-01,CP47,Riviere-du-Loup,FI,2.0,179.98,1,179.98,0,1,39,CP47,QC,15.03,23.0,39.7,73.05,2.0,0.0,2.0,CP47,0,0,6,22,2025,0.46472317204376906,-0.8854560256532096,-0.8229838658936571,0.5680647467311548,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,-1.1521153846153869,-0.3972201907847613,10.034615384615385,0.6380857857931695,-2.3046153846153885,-0.18947765949313436,-0.9615384615384617,-0.7145284062329724,0.0,0.0,-0.9615384615384617,-0.6585080317861302,0,0,0,0.0,2.9700000000000006,8.94,5.56,6.09,6.09,39.7,2.0,73.05,0,0.0,0.0,2.0,2.0,4.0,,3.25,1.5000000000000002,4.5,3.6645015252516173,4.291666666666667,3.1367204452286055,0.4615384615384616,444.98,89.4,389.0775,89.99,222.49
2025-06-08,CP47,Riviere-du-Loup,FI,1.0,599.99,1,599.99,0,1,39,CP47,QC,16.54,25.7,1.9,83.79,2.0,0.0,2.0,CP47,0,0,6,23,2025,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711007,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,0.3578846153846129,0.12338954682864868,-27.76538461538462,-1.7655581784748529,8.43538461538462,0.6935287096133875,-0.9615384615384617,-0.7145284062329724,0.0,0.0,-0.9615384615384617,-0.6585080317861302,0,0,0,0.0,1.4600000000000009,15.03,8.94,1.5099999999999998,1.5099999999999998,1.9,2.0,83.79,0,0.0,0.0,2.0,2.0,5.0,,2.75,1.5000000000000002,3.375,2.6152028055746874,4.125,3.2059958033205658,0.5454545454545455,179.98,106.95,411.72249999999997,599.99,89.99
2025-08-10,CP47,Riviere-du-Loup,FI,1.0,1399.99,1,1399.99,0,1,39,CP47,QC,19.81,28.5,0.1,98.73,1.0,0.0,1.0,CP47,0,0,8,32,2025,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,-0.8660254037844384,-0.5000000000000004,2,3,1,0,0,0,1.507446808510636,0.5197294618840361,-15.742553191489362,-1.001044787325177,15.244042553191491,1.2533134697764359,-1.7446808510638299,-1.296488989011657,0.0,0.0,-1.7446808510638299,-1.1948418074621527,0,0,0,1.8099999999999987,0.0,16.54,15.03,3.2699999999999996,3.2699999999999996,0.1,1.0,98.73,0,0.0,0.0,1.0,2.0,2.0,,1.75,0.5,3.375,2.6152028055746874,3.7083333333333335,3.2645362564531215,0.2857142857142857,599.99,914.98,534.9825000000001,1399.99,599.99
2025-08-17,CP47,Riviere-du-Loup,FI,1.0,299.99,1,299.99,0,1,39,CP47,QC,21.2,29.7,34.5,83.62,3.0,0.0,3.0,CP47,0,0,8,33,2025,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.8660254037844384,-0.5000000000000004,2,3,1,0,0,0,2.8974468085106366,0.9989662402169105,18.657446808510638,1.1863983970880494,0.13404255319149172,0.01102052404091125,0.25531914893617014,0.18973009595292536,0.0,0.0,0.25531914893617014,0.1748548986529979,1,0,0,3.1999999999999993,0.0,19.81,16.54,1.3900000000000006,1.3900000000000006,34.5,3.0,83.62,0,0.0,0.0,1.0,1.0,2.0,,1.5,0.5773502691896257,2.375,1.4078859531733596,3.4166666666666665,3.342789617107606,0.38490017945975047,1399.99,444.98,656.235,299.99,1399.99
2025-08-24,CP47,Riviere-du-Loup,FI,1.0,599.99,1,599.99,0,1,39,CP47,QC,16.27,24.5,8.7,78.92,2.0,0.0,2.0,CP47,0,0,8,34,2025,-0.8229838658936564,-0.5680647467311559,0.9350162426854149,-0.35460488704253545,-0.8660254037844384,-0.5000000000000004,2,3,1,0,0,0,-2.032553191489363,-0.7007728368917725,-7.1425531914893625,-0.4541839912218705,-4.565957446808511,-0.3753975332030973,-0.7446808510638299,-0.5533794465293659,0.0,0.0,-0.7446808510638299,-0.5099934544045774,0,0,0,0.0,1.7300000000000004,21.2,19.81,4.93,0.0,8.7,2.0,78.92,0,0.0,0.0,1.0,1.0,2.0,,1.25,0.5,2.25,1.4880476182856905,3.4166666666666665,3.342789617107606,0.4,299.99,179.98,619.9875,599.99,299.99
2025-09-14,CP47,Riviere-du-Loup,FI,3.0,1649.97,3,1649.97,0,1,39,CP47,QC,13.53,18.9,2.1,80.86,3.0,0.0,3.0,CP47,0,0,9,37,2025,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,-1.0,-1.8369701987210297e-16,2,3,0,0,1,0,-1.1461764705882338,-0.3951726037162946,-7.199999999999999,-0.4578369455748613,7.477941176470594,0.6148109577865406,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.470000000000001,16.27,21.2,2.74,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.875,1.3562026818605384,2.5833333333333335,2.3915887961137807,0.0,599.99,599.99,724.99,549.99,599.99
