week_ending,store_code,city,province,division_code,units,gross_units,returns,n_transactions,fiscal_year,fiscal_week
2023-12-03,CP48 - Beloeil,Beloeil,QC,CH,1.0,1.0,0.0,1,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,GA,1.0,1.0,0.0,1,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,HT,2.0,2.0,0.0,1,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,IN,2.0,2.0,0.0,1,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,LI,5.0,5.0,0.0,2,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,LO,1.0,1.0,0.0,1,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,ME,9.0,9.0,0.0,2,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,PA,1.0,1.0,0.0,1,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,PC,54.0,54.0,0.0,6,2024,5
2023-12-03,CP48 - Beloeil,Beloeil,QC,PI,9.0,9.0,0.0,4,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,AP,4.0,4.0,0.0,2,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,AS,10.0,10.0,0.0,4,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP02 - Blainville,Blainville,QC,FI,3.0,3.0,0.0,3,2024,6
2023-12-10,CP02 - Blainville,Blainville,QC,IN,1.0,1.0,0.0,1,2024,6
2023-12-10,CP02 - Blainville,Blainville,QC,LI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP02 - Blainville,Blainville,QC,LO,16.0,16.0,0.0,2,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,ME,10.0,13.0,3.0,3,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,PC,70.0,70.0,0.0,3,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,PI,12.0,12.0,0.0,3,2024,5
2023-12-10,CP02 - Blainville,Blainville,QC,SE,1.0,1.0,0.0,1,2024,6
2023-12-10,CP02 - Blainville,Blainville,QC,TO,1.0,1.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,AP,37.0,37.0,0.0,3,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,AS,47.0,47.0,0.0,4,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,AZ,5.0,5.0,0.0,3,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,BQ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,CC,3.0,3.0,0.0,2,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,FI,2.0,2.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,HT,1.0,1.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,IN,1.0,1.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,INM,3.0,3.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,LI,2.0,2.0,0.0,2,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,LO,5.0,5.0,0.0,1,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,PC,87.0,87.0,0.0,6,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,PI,10.0,10.0,0.0,4,2024,6
2023-12-10,CP04 - Drummondville,Drummondville,QC,SE,16.0,16.0,0.0,4,2024,6
2023-12-10,CP06 - Granby,Granby,QC,AP,58.0,58.0,0.0,6,2024,6
2023-12-10,CP06 - Granby,Granby,QC,AS,12.0,12.0,0.0,4,2024,6
2023-12-10,CP06 - Granby,Granby,QC,BQ,2.0,2.0,0.0,1,2024,6
2023-12-10,CP06 - Granby,Granby,QC,FI,2.0,2.0,0.0,1,2024,6
2023-12-10,CP06 - Granby,Granby,QC,GA,1.0,1.0,0.0,1,2024,6
2023-12-10,CP06 - Granby,Granby,QC,IN,293.5,293.5,0.0,2,2024,6
2023-12-10,CP06 - Granby,Granby,QC,LI,272.0,272.0,0.0,3,2024,6
2023-12-10,CP06 - Granby,Granby,QC,LO,26.0,26.0,0.0,6,2024,6
2023-12-10,CP06 - Granby,Granby,QC,ME,13.0,13.0,0.0,4,2024,6
2023-12-10,CP06 - Granby,Granby,QC,MK,1.0,1.0,0.0,1,2024,6
2023-12-10,CP06 - Granby,Granby,QC,PC,105.0,105.0,0.0,6,2024,6
2023-12-10,CP06 - Granby,Granby,QC,PI,47.0,47.0,0.0,6,2024,6
2023-12-10,CP06 - Granby,Granby,QC,SE,1107.96,1107.96,0.0,4,2024,6
2023-12-10,CP06 - Granby,Granby,QC,SP,1.0,1.0,0.0,1,2024,6
2023-12-10,CP06 - Granby,Granby,QC,TO,0.0,0.0,0.0,1,2024,6
2023-12-10,CP07 - Laval,Laval,QC,AP,13.0,13.0,0.0,3,2024,5
2023-12-10,CP07 - Laval,Laval,QC,AS,11.0,11.0,0.0,3,2024,5
2023-12-10,CP07 - Laval,Laval,QC,BQ,3.0,3.0,0.0,3,2024,5
2023-12-10,CP07 - Laval,Laval,QC,FI,7.0,7.0,0.0,2,2024,6
2023-12-10,CP07 - Laval,Laval,QC,LI,2.0,2.0,0.0,1,2024,6
2023-12-10,CP07 - Laval,Laval,QC,LO,32.0,32.0,0.0,3,2024,5
2023-12-10,CP07 - Laval,Laval,QC,ME,316.0,316.0,0.0,4,2024,5
2023-12-10,CP07 - Laval,Laval,QC,PC,163.0,163.0,0.0,3,2024,5
2023-12-10,CP07 - Laval,Laval,QC,PI,100.0,100.0,0.0,4,2024,5
2023-12-10,CP07 - Laval,Laval,QC,SE,5.0,5.0,0.0,2,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,AP,9.0,10.0,1.0,4,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,AS,65.0,65.0,0.0,5,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,AZ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,BQ,2.0,2.0,0.0,1,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,FI,12.0,12.0,0.0,3,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,INM,1.0,1.0,0.0,1,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,LI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,LO,7.0,7.0,0.0,3,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,ME,5.0,5.0,0.0,1,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,PC,84.0,84.0,0.0,6,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,PI,35.0,35.0,0.0,6,2024,6
2023-12-10,CP08 - Longueuil,Longueuil,QC,SE,11.0,11.0,0.0,3,2024,6
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,AP,3.0,4.0,1.0,4,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,AS,18.0,18.0,0.0,6,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,DI,2.0,2.0,0.0,1,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,FI,6.0,6.0,0.0,5,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,LO,13.0,13.0,0.0,4,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,ME,13.0,13.0,0.0,2,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,PC,201.0,201.0,0.0,7,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,PI,50.0,50.0,0.0,6,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,SE,20.0,20.0,0.0,3,2024,6
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,SP,38.0,38.0,0.0,7,2024,5
2023-12-10,CP10 - Saint-Jérôme,Saint-Jérôme,QC,TO,1.0,1.0,0.0,1,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,AP,121.0,121.0,0.0,4,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,AS,10.0,10.0,0.0,5,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,AZ,8.0,8.0,0.0,4,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,BQ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,CR,4.0,4.0,0.0,1,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,GA,9.0,9.0,0.0,1,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,LI,4.0,4.0,0.0,3,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,LO,10.0,10.0,0.0,4,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,ME,8.0,8.0,0.0,3,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,PC,79.0,79.0,0.0,6,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,PI,17.0,17.0,0.0,4,2024,6
2023-12-10,CP15 - Repentigny,Repentigny,QC,SE,7.0,7.0,0.0,4,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,AP,13.0,13.0,0.0,5,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,AS,13.0,13.0,0.0,5,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,AZ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,BQ,8.0,8.0,0.0,3,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,FI,7.0,7.0,0.0,3,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,LO,8.0,8.0,0.0,2,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,ME,2.0,2.0,0.0,1,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,PC,94.0,94.0,0.0,5,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,PI,10.0,10.0,0.0,5,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,SEC,8.0,8.0,0.0,3,2024,6
2023-12-10,CP16 - Chicoutimi,Chicoutimi,QC,SP,0.0,0.0,0.0,1,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,AP,378.0,378.0,0.0,6,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,AS,48.0,48.0,0.0,5,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,AZ,4.0,4.0,0.0,2,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,BI,5.0,5.0,0.0,3,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,BQ,5.0,5.0,0.0,1,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,CH,27.0,27.0,0.0,4,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,CR,123.0,123.0,0.0,3,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,FI,19.0,19.0,0.0,4,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,GA,9.0,9.0,0.0,4,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,HT,29.0,29.0,0.0,5,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,IN,30.0,30.0,0.0,5,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,INM,39.0,39.0,0.0,6,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,LI,3.0,3.0,0.0,3,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,LO,13.0,13.0,0.0,4,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,ME,18.0,18.0,0.0,4,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,PC,170.0,170.0,0.0,6,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,PI,49.0,49.0,0.0,6,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,SE,63.75,63.75,0.0,5,2024,6
2023-12-10,CP17 - Trois-Rivières,Trois-Rivières,QC,SP,1.0,1.0,0.0,1,2024,6
2023-12-10,CP202 - Nepean,Nepean,ON,AP,7.0,7.0,0.0,4,2024,5
2023-12-10,CP202 - Nepean,Nepean,ON,AS,91.0,91.0,0.0,6,2024,5
2023-12-10,CP202 - Nepean,Nepean,ON,DI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP202 - Nepean,Nepean,ON,IN,1.0,1.0,0.0,1,2024,6
2023-12-10,CP202 - Nepean,Nepean,ON,LI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP202 - Nepean,Nepean,ON,LO,23.0,23.0,0.0,2,2024,6
2023-12-10,CP202 - Nepean,Nepean,ON,MK,1.0,1.0,0.0,1,2024,6
2023-12-10,CP202 - Nepean,Nepean,ON,PC,171.0,171.0,0.0,6,2024,5
2023-12-10,CP202 - Nepean,Nepean,ON,PI,14.0,14.0,0.0,6,2024,5
2023-12-10,CP202 - Nepean,Nepean,ON,SP,1.0,1.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AP,118.0,118.0,0.0,5,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AS,1.0,1.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AZ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,BQ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,CC,2.0,2.0,0.0,2,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,CH,3.0,3.0,0.0,2,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,HT,2.0,2.0,0.0,2,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,IN,1.0,1.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,LI,2.0,2.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,ME,1.0,1.0,0.0,1,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,PC,61.0,61.0,0.0,5,2024,6
2023-12-10,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,PI,6.0,6.0,0.0,2,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,AP,80.0,80.0,0.0,5,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,AS,1.0,1.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,GA,1.0,1.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,HT,1.0,1.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,IN,3.0,3.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,LI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,LO,5.0,5.0,0.0,4,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,ME,2.0,2.0,0.0,2,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PC,56.0,56.0,0.0,6,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PI,4.0,4.0,0.0,2,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,SE,5.0,5.0,0.0,1,2024,6
2023-12-10,CP32 - St-Hyacinthe,St-Hyacinthe,QC,TO,1.0,1.0,0.0,1,2024,6
2023-12-10,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AP,22.0,22.0,0.0,3,2024,6
2023-12-10,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AS,6.0,6.0,0.0,3,2024,6
2023-12-10,CP33 - Sorel-Tracy,Sorel-Tracy,QC,LO,2.0,2.0,0.0,2,2024,6
2023-12-10,CP33 - Sorel-Tracy,Sorel-Tracy,QC,PC,66.0,66.0,0.0,6,2024,6
2023-12-10,CP33 - Sorel-Tracy,Sorel-Tracy,QC,PI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AP,22.0,22.0,0.0,6,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AS,24.0,24.0,0.0,4,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AZ,8.0,8.0,0.0,3,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,BQ,2.0,2.0,0.0,1,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,FI,6.0,6.0,0.0,2,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,GA,4.0,4.0,0.0,1,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,LI,2.0,2.0,0.0,2,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,LO,5.0,5.0,0.0,2,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,ME,2.0,2.0,0.0,2,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,MK,0.0,1.0,2.0,2,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PC,150.0,150.0,0.0,6,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PI,13.0,13.0,0.0,4,2024,6
2023-12-10,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,SE,7.0,7.0,0.0,4,2024,6
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,AP,28.0,28.0,0.0,6,2024,5
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,AS,24.0,24.0,0.0,5,2024,5
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,BQ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,FI,2.0,2.0,0.0,2,2024,5
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,LO,15.0,15.0,0.0,4,2024,5
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,ME,4.0,4.0,0.0,3,2024,5
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,PC,105.0,105.0,0.0,7,2024,5
2023-12-10,CP36 - Saint-Eustache,Saint-Eustache,QC,PI,0.0,0.0,0.0,1,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,AP,79.0,79.0,0.0,6,2024,5
2023-12-10,CP37 - Gatineau,Gatineau,QC,AS,76.0,76.0,0.0,7,2024,5
2023-12-10,CP37 - Gatineau,Gatineau,QC,DI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,FI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,HT,1.0,1.0,0.0,1,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,IN,20.5,20.5,0.0,5,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,LI,1.0,1.0,0.0,1,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,LO,12.0,12.0,0.0,4,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,ME,13.0,13.0,0.0,3,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,PC,290.0,290.0,0.0,7,2024,5
2023-12-10,CP37 - Gatineau,Gatineau,QC,PI,52.0,69.0,17.0,6,2024,6
2023-12-10,CP37 - Gatineau,Gatineau,QC,TO,1.0,1.0,0.0,1,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,AP,5.0,5.0,0.0,3,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,AS,14.0,14.0,0.0,5,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,AZ,6.0,6.0,0.0,2,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,BQ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,FI,2.0,2.0,0.0,2,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,GA,1.0,1.0,0.0,1,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,ME,1.0,1.0,0.0,1,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,PC,60.0,60.0,0.0,6,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,PI,10.0,10.0,0.0,3,2024,6
2023-12-10,CP39 - Joliette,Joliette,QC,SE,3.0,3.0,0.0,1,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,AP,3.0,3.0,0.0,3,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,AS,5.0,5.0,0.0,3,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,BQ,14.0,14.0,0.0,1,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,GA,1.0,1.0,0.0,1,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,LO,10.0,10.0,0.0,3,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,ME,2.0,2.0,0.0,2,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,PC,44.0,44.0,0.0,6,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,PI,4.0,4.0,0.0,2,2024,6
2023-12-10,CP44 - St-Constant,St-Constant,QC,SE,1.0,1.0,0.0,1,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,AP,70.0,70.0,0.0,5,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,AS,9.0,9.0,0.0,5,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,CH,1.0,1.0,0.0,1,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,FI,3.0,3.0,0.0,3,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,LO,6.0,6.0,0.0,1,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,ME,1.0,1.0,0.0,1,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,MK,1.0,1.0,0.0,1,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,PC,90.0,90.0,0.0,6,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,PI,1.0,2.0,1.0,3,2024,6
2023-12-10,CP45 - Cowansville,Cowansville,QC,SP,1.0,1.0,0.0,1,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,AP,14.0,14.0,0.0,5,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,AS,9.0,9.0,0.0,4,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,AZ,1.0,1.0,0.0,1,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,GA,1.0,1.0,0.0,1,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,HT,1.0,1.0,0.0,1,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,IN,1.0,1.0,0.0,1,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,INM,1.0,1.0,0.0,1,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,LI,1.0,2.0,1.0,2,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,PC,64.0,64.0,0.0,5,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,PI,7.0,7.0,0.0,2,2024,6
2023-12-10,CP48 - Beloeil,Beloeil,QC,SE,1.0,1.0,0.0,1,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,AP,28.0,28.0,0.0,4,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,AS,12.0,12.0,0.0,5,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,CH,1.0,1.0,0.0,1,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,FI,1.0,1.0,0.0,1,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,HT,1.0,1.0,0.0,1,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,IN,3.0,3.0,0.0,1,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,LI,1.0,1.0,0.0,1,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,LO,18.0,18.0,0.0,4,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,ME,1.0,1.0,0.0,1,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,PA,1.0,1.0,0.0,1,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,PC,120.0,120.0,0.0,5,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,PI,61.0,62.0,1.0,5,2024,6
2023-12-17,CP02 - Blainville,Blainville,QC,SE,2.0,2.0,0.0,2,2024,7
2023-12-17,CP02 - Blainville,Blainville,QC,TO,1.0,1.0,0.0,1,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,AP,6.0,6.0,0.0,4,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,AS,11.0,11.0,0.0,5,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,AZ,5.0,5.0,0.0,1,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,CC,3.0,3.0,0.0,3,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,FI,6.0,6.0,0.0,4,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,LO,26.0,26.0,0.0,5,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,ME,2.0,2.0,0.0,2,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,PC,69.0,69.0,0.0,6,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,PI,18.0,18.0,0.0,5,2024,7
2023-12-17,CP04 - Drummondville,Drummondville,QC,SE,12.5,12.5,0.0,2,2024,7
2023-12-17,CP06 - Granby,Granby,QC,AP,472.0,472.0,0.0,6,2024,7
2023-12-17,CP06 - Granby,Granby,QC,AS,22.0,22.0,0.0,6,2024,7
