store_code,city,division_code,Week,Forecast_Units,model,ASP,Forecast_Revenue
CP05,Sherbrooke,LO,2026-04-12,13.75,Naive_Stratified,15.836652644230767,217.75
CP05,Sherbrooke,LO,2026-04-19,13.75,Naive_Stratified,15.836652644230767,217.75
CP05,Sherbrooke,PA,2026-03-29,1.75,Naive_Stratified,339.99,594.98
CP05,Sherbrooke,PA,2026-04-05,1.75,Naive_Stratified,341.8233333333334,598.19
CP05,Sherbrooke,PA,2026-04-12,1.75,Naive_Stratified,341.8233333333334,598.19
CP05,Sherbrooke,PA,2026-04-19,1.75,Naive_Stratified,341.8233333333334,598.19
CP05,Sherbrooke,SP,2026-03-29,1.0,Naive_Stratified,8199.0,8199.0
CP05,Sherbrooke,SP,2026-04-05,1.0,Naive_Stratified,9468.042,9468.04
CP05,Sherbrooke,SP,2026-04-12,1.0,Naive_Stratified,9468.042,9468.04
CP05,Sherbrooke,SP,2026-04-19,1.0,Naive_Stratified,9468.042,9468.04
CP05,Sherbrooke,TO,2026-03-29,0.75,Naive_Stratified,587.49,440.62
CP05,Sherbrooke,TO,2026-04-05,0.75,Naive_Stratified,297.495,223.12
CP05,Sherbrooke,TO,2026-04-12,0.75,Naive_Stratified,297.495,223.12
CP05,Sherbrooke,TO,2026-04-19,0.75,Naive_Stratified,297.495,223.12
CP06,Granby,BQ,2026-03-29,1.25,Naive_Stratified,109.136875,136.42
CP06,Granby,BQ,2026-04-05,1.25,Naive_Stratified,326.37926007326007,407.97
CP06,Granby,BQ,2026-04-12,1.25,Naive_Stratified,326.37926007326007,407.97
CP06,Granby,BQ,2026-04-19,1.25,Naive_Stratified,326.37926007326007,407.97
CP06,Granby,CH,2026-03-29,1.25,Naive_Stratified,2099.495,2624.37
CP06,Granby,CH,2026-04-05,1.25,Naive_Stratified,2506.310125,3132.89
CP06,Granby,CH,2026-04-12,1.25,Naive_Stratified,2506.310125,3132.89
CP06,Granby,CH,2026-04-19,1.25,Naive_Stratified,2506.310125,3132.89
CP06,Granby,FI,2026-03-29,3.5,Naive_Stratified,211.6772077922078,740.87
CP06,Granby,FI,2026-04-05,3.5,Naive_Stratified,207.94400000000002,727.8
CP06,Granby,FI,2026-04-12,3.5,Naive_Stratified,207.94400000000002,727.8
CP06,Granby,FI,2026-04-19,3.5,Naive_Stratified,207.94400000000002,727.8
CP06,Granby,GA,2026-03-29,37.5,Naive_Stratified,730.242,27384.07
CP06,Granby,GA,2026-04-05,37.5,Naive_Stratified,1925.6496,72211.86
CP06,Granby,GA,2026-04-12,37.5,Naive_Stratified,1925.6496,72211.86
CP06,Granby,GA,2026-04-19,37.5,Naive_Stratified,1925.6496,72211.86
CP06,Granby,HT,2026-03-29,2.0,Naive_Stratified,2548.4390476190474,5096.88
CP06,Granby,HT,2026-04-05,2.0,Naive_Stratified,2456.658333333333,4913.32
CP06,Granby,HT,2026-04-12,2.0,Naive_Stratified,2456.658333333333,4913.32
CP06,Granby,HT,2026-04-19,2.0,Naive_Stratified,2456.658333333333,4913.32
CP06,Granby,LO,2026-03-29,13.0,Naive_Stratified,13.338125,173.4
CP06,Granby,LO,2026-04-05,13.0,Naive_Stratified,18.296072463768116,237.85
CP06,Granby,LO,2026-04-12,13.0,Naive_Stratified,18.296072463768116,237.85
CP06,Granby,LO,2026-04-19,13.0,Naive_Stratified,18.296072463768116,237.85
CP06,Granby,PA,2026-03-29,1.0,Naive_Stratified,287.99,287.99
CP06,Granby,PA,2026-04-05,1.0,Naive_Stratified,362.2516428571429,362.25
CP06,Granby,PA,2026-04-12,1.0,Naive_Stratified,362.2516428571429,362.25
CP06,Granby,PA,2026-04-19,1.0,Naive_Stratified,362.2516428571429,362.25
CP06,Granby,SP,2026-03-29,0.75,Naive_Stratified,9428.7475,7071.56
CP06,Granby,SP,2026-04-05,0.75,Naive_Stratified,9339.928,7004.95
CP06,Granby,SP,2026-04-12,0.75,Naive_Stratified,9339.928,7004.95
CP06,Granby,SP,2026-04-19,0.75,Naive_Stratified,9339.928,7004.95
CP06,Granby,TO,2026-03-29,1.75,Naive_Stratified,1289.9185,2257.36
CP06,Granby,TO,2026-04-05,1.75,Naive_Stratified,779.1102006688963,1363.44
CP06,Granby,TO,2026-04-12,1.75,Naive_Stratified,779.1102006688963,1363.44
CP06,Granby,TO,2026-04-19,1.75,Naive_Stratified,779.1102006688963,1363.44
CP07,Laval,BQ,2026-03-29,2.25,Naive_Stratified,260.92,587.07
CP07,Laval,BQ,2026-04-05,2.25,Naive_Stratified,206.8968918918919,465.52
CP07,Laval,BQ,2026-04-12,2.25,Naive_Stratified,206.8968918918919,465.52
CP07,Laval,BQ,2026-04-19,2.25,Naive_Stratified,206.8968918918919,465.52
CP07,Laval,CH,2026-03-29,1.25,Naive_Stratified,1784.9727777777778,2231.22
CP07,Laval,CH,2026-04-05,1.25,Naive_Stratified,1972.1875,2465.23
CP07,Laval,CH,2026-04-12,1.25,Naive_Stratified,1972.1875,2465.23
CP07,Laval,CH,2026-04-19,1.25,Naive_Stratified,1972.1875,2465.23
CP07,Laval,FI,2026-03-29,5.5,Naive_Stratified,574.2629166666666,3158.45
CP07,Laval,FI,2026-04-05,5.5,Naive_Stratified,340.28414772727274,1871.56
CP07,Laval,FI,2026-04-12,5.5,Naive_Stratified,340.28414772727274,1871.56
CP07,Laval,FI,2026-04-19,5.5,Naive_Stratified,340.28414772727274,1871.56
CP07,Laval,GA,2026-03-29,1.75,Naive_Stratified,961.904498069498,1683.33
CP07,Laval,GA,2026-04-05,1.75,Naive_Stratified,1209.5153571428568,2116.65
CP07,Laval,GA,2026-04-12,1.75,Naive_Stratified,1209.5153571428568,2116.65
CP07,Laval,GA,2026-04-19,1.75,Naive_Stratified,1209.5153571428568,2116.65
CP07,Laval,HT,2026-03-29,3.75,Naive_Stratified,2743.973875,10289.9
CP07,Laval,HT,2026-04-05,3.75,Naive_Stratified,2895.652266666667,10858.7
CP07,Laval,HT,2026-04-12,3.75,Naive_Stratified,2895.652266666667,10858.7
CP07,Laval,HT,2026-04-19,3.75,Naive_Stratified,2895.652266666667,10858.7
CP07,Laval,PA,2026-03-29,21.25,Naive_Stratified,271.73055555555555,5774.27
CP07,Laval,PA,2026-04-05,21.25,Naive_Stratified,244.42622605363985,5194.06
CP07,Laval,PA,2026-04-12,21.25,Naive_Stratified,244.42622605363985,5194.06
CP07,Laval,PA,2026-04-19,21.25,Naive_Stratified,244.42622605363985,5194.06
CP07,Laval,SP,2026-03-29,1.0,Naive_Stratified,9659.436666666666,9659.44
CP07,Laval,SP,2026-04-05,1.0,Naive_Stratified,8547.18,8547.18
CP07,Laval,SP,2026-04-12,1.0,Naive_Stratified,8547.18,8547.18
CP07,Laval,SP,2026-04-19,1.0,Naive_Stratified,8547.18,8547.18
CP07,Laval,TO,2026-03-29,1.5,Naive_Stratified,790.6385833333334,1185.96
CP07,Laval,TO,2026-04-05,1.5,Naive_Stratified,964.143586800574,1446.22
CP07,Laval,TO,2026-04-12,1.5,Naive_Stratified,964.143586800574,1446.22
CP07,Laval,TO,2026-04-19,1.5,Naive_Stratified,964.143586800574,1446.22
CP07,Liquidation,BQ,2026-03-29,1.5,Naive_Stratified,260.92,391.38
CP07,Liquidation,BQ,2026-04-05,1.5,Naive_Stratified,206.8968918918919,310.35
CP07,Liquidation,BQ,2026-04-12,1.5,Naive_Stratified,206.8968918918919,310.35
CP07,Liquidation,BQ,2026-04-19,1.5,Naive_Stratified,206.8968918918919,310.35
CP07,Liquidation,CH,2026-03-29,0.75,Naive_Stratified,1784.9727777777778,1338.73
CP07,Liquidation,CH,2026-04-05,0.75,Naive_Stratified,1972.1875,1479.14
CP07,Liquidation,CH,2026-04-12,0.75,Naive_Stratified,1972.1875,1479.14
CP07,Liquidation,CH,2026-04-19,0.75,Naive_Stratified,1972.1875,1479.14
CP07,Liquidation,FI,2026-03-29,1.0,Naive_Stratified,574.2629166666666,574.26
CP07,Liquidation,FI,2026-04-05,1.0,Naive_Stratified,340.28414772727274,340.28
CP07,Liquidation,FI,2026-04-12,1.0,Naive_Stratified,340.28414772727274,340.28
CP07,Liquidation,FI,2026-04-19,1.0,Naive_Stratified,340.28414772727274,340.28
CP07,Liquidation,GA,2026-03-29,2.25,Naive_Stratified,961.904498069498,2164.29
CP07,Liquidation,GA,2026-04-05,2.25,Naive_Stratified,1209.5153571428568,2721.41
CP07,Liquidation,GA,2026-04-12,2.25,Naive_Stratified,1209.5153571428568,2721.41
CP07,Liquidation,GA,2026-04-19,2.25,Naive_Stratified,1209.5153571428568,2721.41
CP07,Liquidation,PA,2026-03-29,1.75,Naive_Stratified,271.73055555555555,475.53
CP07,Liquidation,PA,2026-04-05,1.75,Naive_Stratified,244.42622605363985,427.75
CP07,Liquidation,PA,2026-04-12,1.75,Naive_Stratified,244.42622605363985,427.75
CP07,Liquidation,PA,2026-04-19,1.75,Naive_Stratified,244.42622605363985,427.75
CP07,Liquidation,SP,2026-03-29,1.25,Naive_Stratified,9659.436666666666,12074.3
CP07,Liquidation,SP,2026-04-05,1.25,Naive_Stratified,8547.18,10683.98
CP07,Liquidation,SP,2026-04-12,1.25,Naive_Stratified,8547.18,10683.98
CP07,Liquidation,SP,2026-04-19,1.25,Naive_Stratified,8547.18,10683.98
CP08,Longueuil,BQ,2026-03-29,3.25,Naive_Stratified,379.394,1233.03
CP08,Longueuil,BQ,2026-04-05,3.25,Naive_Stratified,359.20111363636363,1167.4
CP08,Longueuil,BQ,2026-04-12,3.25,Naive_Stratified,359.20111363636363,1167.4
CP08,Longueuil,BQ,2026-04-19,3.25,Naive_Stratified,359.20111363636363,1167.4
CP08,Longueuil,CH,2026-03-29,1.5,Naive_Stratified,1787.325,2680.99
CP08,Longueuil,CH,2026-04-05,1.5,Naive_Stratified,1859.8415,2789.76
CP08,Longueuil,CH,2026-04-12,1.5,Naive_Stratified,1859.8415,2789.76
CP08,Longueuil,CH,2026-04-19,1.5,Naive_Stratified,1859.8415,2789.76
CP08,Longueuil,FI,2026-03-29,3.5,Naive_Stratified,187.495,656.23
CP08,Longueuil,FI,2026-04-05,3.5,Naive_Stratified,235.36866666666666,823.79
CP08,Longueuil,FI,2026-04-12,3.5,Naive_Stratified,235.36866666666666,823.79
CP08,Longueuil,FI,2026-04-19,3.5,Naive_Stratified,235.36866666666666,823.79
CP08,Longueuil,GA,2026-03-29,1.5,Naive_Stratified,1886.865625,2830.3
CP08,Longueuil,GA,2026-04-05,1.5,Naive_Stratified,1391.2871666666665,2086.93
CP08,Longueuil,GA,2026-04-12,1.5,Naive_Stratified,1391.2871666666665,2086.93
CP08,Longueuil,GA,2026-04-19,1.5,Naive_Stratified,1391.2871666666665,2086.93
CP08,Longueuil,HT,2026-03-29,1.0,Naive_Stratified,1618.8255681818182,1618.83
CP08,Longueuil,HT,2026-04-05,1.0,Naive_Stratified,1956.468611111111,1956.47
CP08,Longueuil,HT,2026-04-12,1.0,Naive_Stratified,1956.468611111111,1956.47
CP08,Longueuil,HT,2026-04-19,1.0,Naive_Stratified,1956.468611111111,1956.47
CP08,Longueuil,LO,2026-03-29,11.0,Naive_Stratified,7.14960960960961,78.65
CP08,Longueuil,LO,2026-04-05,11.0,Naive_Stratified,11.531379310344828,126.85
CP08,Longueuil,LO,2026-04-12,11.0,Naive_Stratified,11.531379310344828,126.85
CP08,Longueuil,LO,2026-04-19,11.0,Naive_Stratified,11.531379310344828,126.85
CP08,Longueuil,PA,2026-03-29,2.0,Naive_Stratified,257.49,514.98
CP08,Longueuil,PA,2026-04-05,2.0,Naive_Stratified,404.0014285714286,808.0
CP08,Longueuil,PA,2026-04-12,2.0,Naive_Stratified,404.0014285714286,808.0
CP08,Longueuil,PA,2026-04-19,2.0,Naive_Stratified,404.0014285714286,808.0
CP08,Longueuil,SP,2026-03-29,1.0,Naive_Stratified,9499.247500000001,9499.25
CP08,Longueuil,SP,2026-04-05,1.0,Naive_Stratified,10249.0,10249.0
CP08,Longueuil,SP,2026-04-12,1.0,Naive_Stratified,10249.0,10249.0
CP08,Longueuil,SP,2026-04-19,1.0,Naive_Stratified,10249.0,10249.0
CP08,Longueuil,TO,2026-03-29,1.0,Naive_Stratified,355.6954761904762,355.7
CP08,Longueuil,TO,2026-04-05,1.0,Naive_Stratified,674.2391883116883,674.24
CP08,Longueuil,TO,2026-04-12,1.0,Naive_Stratified,674.2391883116883,674.24
CP08,Longueuil,TO,2026-04-19,1.0,Naive_Stratified,674.2391883116883,674.24
CP10,Saint-Jérôme,BQ,2026-03-29,2.0,Naive_Stratified,315.4105681818182,630.82
CP10,Saint-Jérôme,BQ,2026-04-05,2.0,Naive_Stratified,335.2363626373626,670.47
CP10,Saint-Jérôme,BQ,2026-04-12,2.0,Naive_Stratified,335.2363626373626,670.47
CP10,Saint-Jérôme,BQ,2026-04-19,2.0,Naive_Stratified,335.2363626373626,670.47
CP10,Saint-Jérôme,CH,2026-03-29,1.5,Naive_Stratified,1612.12,2418.18
CP10,Saint-Jérôme,CH,2026-04-05,1.5,Naive_Stratified,1873.5949494949493,2810.39
CP10,Saint-Jérôme,CH,2026-04-12,1.5,Naive_Stratified,1873.5949494949493,2810.39
CP10,Saint-Jérôme,CH,2026-04-19,1.5,Naive_Stratified,1873.5949494949493,2810.39
CP10,Saint-Jérôme,FI,2026-03-29,2.5,Naive_Stratified,268.48,671.2
CP10,Saint-Jérôme,FI,2026-04-05,2.5,Naive_Stratified,117.37916666666666,293.45
CP10,Saint-Jérôme,FI,2026-04-12,2.5,Naive_Stratified,117.37916666666666,293.45
CP10,Saint-Jérôme,FI,2026-04-19,2.5,Naive_Stratified,117.37916666666666,293.45
CP10,Saint-Jérôme,GA,2026-03-29,0.75,Naive_Stratified,1922.2206060606059,1441.67
CP10,Saint-Jérôme,GA,2026-04-05,0.75,Naive_Stratified,2110.2172727272728,1582.66
CP10,Saint-Jérôme,GA,2026-04-12,0.75,Naive_Stratified,2110.2172727272728,1582.66
CP10,Saint-Jérôme,GA,2026-04-19,0.75,Naive_Stratified,2110.2172727272728,1582.66
CP10,Saint-Jérôme,HT,2026-03-29,0.75,Naive_Stratified,4213.073409090909,3159.81
CP10,Saint-Jérôme,HT,2026-04-05,0.75,Naive_Stratified,3796.631666666667,2847.47
CP10,Saint-Jérôme,HT,2026-04-12,0.75,Naive_Stratified,3796.631666666667,2847.47
CP10,Saint-Jérôme,HT,2026-04-19,0.75,Naive_Stratified,3796.631666666667,2847.47
CP10,Saint-Jérôme,PA,2026-03-29,1.0,Naive_Stratified,272.89933333333335,272.9
CP10,Saint-Jérôme,PA,2026-04-05,1.0,Naive_Stratified,234.70479166666667,234.7
CP10,Saint-Jérôme,PA,2026-04-12,1.0,Naive_Stratified,234.70479166666667,234.7
CP10,Saint-Jérôme,PA,2026-04-19,1.0,Naive_Stratified,234.70479166666667,234.7
CP10,Saint-Jérôme,SP,2026-03-29,17.0,Naive_Stratified,1161.7470659722221,19749.7
CP10,Saint-Jérôme,SP,2026-04-05,17.0,Naive_Stratified,899.5143925233644,15291.74
CP10,Saint-Jérôme,SP,2026-04-12,17.0,Naive_Stratified,899.5143925233644,15291.74
CP10,Saint-Jérôme,SP,2026-04-19,17.0,Naive_Stratified,899.5143925233644,15291.74
CP10,Saint-Jérôme,TO,2026-03-29,0.25,Naive_Stratified,102.18695238095239,25.55
CP10,Saint-Jérôme,TO,2026-04-05,0.25,Naive_Stratified,153.44375000000002,38.36
CP10,Saint-Jérôme,TO,2026-04-12,0.25,Naive_Stratified,153.44375000000002,38.36
CP10,Saint-Jérôme,TO,2026-04-19,0.25,Naive_Stratified,153.44375000000002,38.36
CP12,St-Georges-de-Beauce,BQ,2026-03-29,1.0,Naive_Stratified,24.99,24.99
CP12,St-Georges-de-Beauce,BQ,2026-04-05,1.0,Naive_Stratified,308.1325543478261,308.13
CP12,St-Georges-de-Beauce,BQ,2026-04-12,1.0,Naive_Stratified,308.1325543478261,308.13
CP12,St-Georges-de-Beauce,BQ,2026-04-19,1.0,Naive_Stratified,308.1325543478261,308.13
CP12,St-Georges-de-Beauce,CH,2026-03-29,1.25,Naive_Stratified,1785.0060606060606,2231.26
CP12,St-Georges-de-Beauce,CH,2026-04-05,1.25,Naive_Stratified,3249.0,4061.25
CP12,St-Georges-de-Beauce,CH,2026-04-12,1.25,Naive_Stratified,3249.0,4061.25
CP12,St-Georges-de-Beauce,CH,2026-04-19,1.25,Naive_Stratified,3249.0,4061.25
CP12,St-Georges-de-Beauce,FI,2026-03-29,3.25,Naive_Stratified,395.82388888888886,1286.43
CP12,St-Georges-de-Beauce,FI,2026-04-05,3.25,Naive_Stratified,320.99666666666667,1043.24
CP12,St-Georges-de-Beauce,FI,2026-04-12,3.25,Naive_Stratified,320.99666666666667,1043.24
CP12,St-Georges-de-Beauce,FI,2026-04-19,3.25,Naive_Stratified,320.99666666666667,1043.24
CP12,St-Georges-de-Beauce,GA,2026-03-29,1.0,Naive_Stratified,369.99,369.99
CP12,St-Georges-de-Beauce,GA,2026-04-05,1.0,Naive_Stratified,736.4153571428571,736.42
CP12,St-Georges-de-Beauce,GA,2026-04-12,1.0,Naive_Stratified,736.4153571428571,736.42
CP12,St-Georges-de-Beauce,GA,2026-04-19,1.0,Naive_Stratified,736.4153571428571,736.42
CP12,St-Georges-de-Beauce,HT,2026-03-29,1.25,Naive_Stratified,0.0,0.0
CP12,St-Georges-de-Beauce,HT,2026-04-05,1.25,Naive_Stratified,0.0,0.0
CP12,St-Georges-de-Beauce,HT,2026-04-12,1.25,Naive_Stratified,0.0,0.0
CP12,St-Georges-de-Beauce,HT,2026-04-19,1.25,Naive_Stratified,0.0,0.0
CP12,St-Georges-de-Beauce,LO,2026-03-29,2.5,Naive_Stratified,9.99,24.98
CP12,St-Georges-de-Beauce,LO,2026-04-05,2.5,Naive_Stratified,12.904285714285715,32.26
CP12,St-Georges-de-Beauce,LO,2026-04-12,2.5,Naive_Stratified,12.904285714285715,32.26
CP12,St-Georges-de-Beauce,LO,2026-04-19,2.5,Naive_Stratified,12.904285714285715,32.26
CP12,St-Georges-de-Beauce,ME,2026-03-29,21.0,Naive_Stratified,208.135,4370.84
CP12,St-Georges-de-Beauce,ME,2026-04-05,21.0,Naive_Stratified,438.25624338624334,9203.38
CP12,St-Georges-de-Beauce,ME,2026-04-12,21.0,Naive_Stratified,438.25624338624334,9203.38
CP12,St-Georges-de-Beauce,ME,2026-04-19,21.0,Naive_Stratified,438.25624338624334,9203.38
CP12,St-Georges-de-Beauce,PA,2026-03-29,0.25,Naive_Stratified,16.49,4.12
CP12,St-Georges-de-Beauce,PA,2026-04-05,0.25,Naive_Stratified,44.656666666666666,11.16
CP12,St-Georges-de-Beauce,PA,2026-04-12,0.25,Naive_Stratified,44.656666666666666,11.16
CP12,St-Georges-de-Beauce,PA,2026-04-19,0.25,Naive_Stratified,44.656666666666666,11.16
CP12,St-Georges-de-Beauce,SP,2026-03-29,1.0,Naive_Stratified,7919.135,7919.14
CP12,St-Georges-de-Beauce,SP,2026-04-05,1.0,Naive_Stratified,7582.910833333333,7582.91
CP12,St-Georges-de-Beauce,SP,2026-04-12,1.0,Naive_Stratified,7582.910833333333,7582.91
CP12,St-Georges-de-Beauce,SP,2026-04-19,1.0,Naive_Stratified,7582.910833333333,7582.91
CP12,St-Georges-de-Beauce,TO,2026-03-29,1.0,Naive_Stratified,0.0,0.0
CP12,St-Georges-de-Beauce,TO,2026-04-05,1.0,Naive_Stratified,374.995,375.0
CP12,St-Georges-de-Beauce,TO,2026-04-12,1.0,Naive_Stratified,374.995,375.0
CP12,St-Georges-de-Beauce,TO,2026-04-19,1.0,Naive_Stratified,374.995,375.0
CP13,Victoriaville,BQ,2026-03-29,1.5,Naive_Stratified,27.74,41.61
CP13,Victoriaville,BQ,2026-04-05,1.5,Naive_Stratified,453.7937280701754,680.69
CP13,Victoriaville,BQ,2026-04-12,1.5,Naive_Stratified,453.7937280701754,680.69
CP13,Victoriaville,BQ,2026-04-19,1.5,Naive_Stratified,453.7937280701754,680.69
CP13,Victoriaville,CH,2026-03-29,1.5,Naive_Stratified,1829.596,2744.39
CP13,Victoriaville,CH,2026-04-05,1.5,Naive_Stratified,1526.8079326923075,2290.21
CP13,Victoriaville,CH,2026-04-12,1.5,Naive_Stratified,1526.8079326923075,2290.21
CP13,Victoriaville,CH,2026-04-19,1.5,Naive_Stratified,1526.8079326923075,2290.21
CP13,Victoriaville,FI,2026-03-29,3.5,Naive_Stratified,504.04857142857145,1764.17
CP13,Victoriaville,FI,2026-04-05,3.5,Naive_Stratified,403.832,1413.41
CP13,Victoriaville,FI,2026-04-12,3.5,Naive_Stratified,403.832,1413.41
CP13,Victoriaville,FI,2026-04-19,3.5,Naive_Stratified,403.832,1413.41
CP13,Victoriaville,GA,2026-03-29,1.75,Naive_Stratified,1135.7042857142858,1987.48
CP13,Victoriaville,GA,2026-04-05,1.75,Naive_Stratified,1262.948619047619,2210.16
CP13,Victoriaville,GA,2026-04-12,1.75,Naive_Stratified,1262.948619047619,2210.16
CP13,Victoriaville,GA,2026-04-19,1.75,Naive_Stratified,1262.948619047619,2210.16
CP13,Victoriaville,HT,2026-03-29,1.5,Naive_Stratified,2483.542,3725.31
CP13,Victoriaville,HT,2026-04-05,1.5,Naive_Stratified,2489.2277243589742,3733.84
CP13,Victoriaville,HT,2026-04-12,1.5,Naive_Stratified,2489.2277243589742,3733.84
CP13,Victoriaville,HT,2026-04-19,1.5,Naive_Stratified,2489.2277243589742,3733.84
CP13,Victoriaville,LO,2026-03-29,5.5,Naive_Stratified,8.731397058823529,48.02
CP13,Victoriaville,LO,2026-04-05,5.5,Naive_Stratified,12.593658536585366,69.27
CP13,Victoriaville,LO,2026-04-12,5.5,Naive_Stratified,12.593658536585366,69.27
CP13,Victoriaville,LO,2026-04-19,5.5,Naive_Stratified,12.593658536585366,69.27
CP13,Victoriaville,ME,2026-03-29,5.75,Naive_Stratified,255.4894117647059,1469.06
CP13,Victoriaville,ME,2026-04-05,5.75,Naive_Stratified,316.75913466097677,1821.37
CP13,Victoriaville,ME,2026-04-12,5.75,Naive_Stratified,316.75913466097677,1821.37
CP13,Victoriaville,ME,2026-04-19,5.75,Naive_Stratified,316.75913466097677,1821.37
CP13,Victoriaville,PA,2026-03-29,1.75,Naive_Stratified,539.49,944.11
CP13,Victoriaville,PA,2026-04-05,1.75,Naive_Stratified,76.046,133.08
CP13,Victoriaville,PA,2026-04-12,1.75,Naive_Stratified,76.046,133.08
CP13,Victoriaville,PA,2026-04-19,1.75,Naive_Stratified,76.046,133.08
CP13,Victoriaville,SP,2026-03-29,1.0,Naive_Stratified,9249.0,9249.0
CP13,Victoriaville,SP,2026-04-05,1.0,Naive_Stratified,11374.5,11374.5
CP13,Victoriaville,SP,2026-04-12,1.0,Naive_Stratified,11374.5,11374.5
CP13,Victoriaville,SP,2026-04-19,1.0,Naive_Stratified,11374.5,11374.5
CP13,Victoriaville,TO,2026-03-29,0.75,Naive_Stratified,234.61076923076922,175.96
CP13,Victoriaville,TO,2026-04-05,0.75,Naive_Stratified,139.58083333333335,104.69
CP13,Victoriaville,TO,2026-04-12,0.75,Naive_Stratified,139.58083333333335,104.69
CP13,Victoriaville,TO,2026-04-19,0.75,Naive_Stratified,139.58083333333335,104.69
CP15,Repentigny,BQ,2026-03-29,0.75,Naive_Stratified,309.0241666666667,231.77
CP15,Repentigny,BQ,2026-04-05,0.75,Naive_Stratified,263.74875,197.81
CP15,Repentigny,BQ,2026-04-12,0.75,Naive_Stratified,263.74875,197.81
CP15,Repentigny,BQ,2026-04-19,0.75,Naive_Stratified,263.74875,197.81
CP15,Repentigny,CH,2026-03-29,2.0,Naive_Stratified,1849.99,3699.98
CP15,Repentigny,CH,2026-04-05,2.0,Naive_Stratified,2021.7631818181821,4043.53
CP15,Repentigny,CH,2026-04-12,2.0,Naive_Stratified,2021.7631818181821,4043.53
CP15,Repentigny,CH,2026-04-19,2.0,Naive_Stratified,2021.7631818181821,4043.53
CP15,Repentigny,FI,2026-03-29,4.25,Naive_Stratified,464.5225,1974.22
CP15,Repentigny,FI,2026-04-05,4.25,Naive_Stratified,148.76645833333333,632.26
CP15,Repentigny,FI,2026-04-12,4.25,Naive_Stratified,148.76645833333333,632.26
CP15,Repentigny,FI,2026-04-19,4.25,Naive_Stratified,148.76645833333333,632.26
CP15,Repentigny,GA,2026-03-29,5.25,Naive_Stratified,1222.1328571428571,6416.2
CP15,Repentigny,GA,2026-04-05,5.25,Naive_Stratified,1313.9289583333334,6898.13
CP15,Repentigny,GA,2026-04-12,5.25,Naive_Stratified,1313.9289583333334,6898.13
CP15,Repentigny,GA,2026-04-19,5.25,Naive_Stratified,1313.9289583333334,6898.13
CP15,Repentigny,HT,2026-03-29,1.75,Naive_Stratified,1658.469,2902.32
CP15,Repentigny,HT,2026-04-05,1.75,Naive_Stratified,1865.8999130434781,3265.32
CP15,Repentigny,HT,2026-04-12,1.75,Naive_Stratified,1865.8999130434781,3265.32
CP15,Repentigny,HT,2026-04-19,1.75,Naive_Stratified,1865.8999130434781,3265.32
CP15,Repentigny,LO,2026-03-29,9.75,Naive_Stratified,7.717272727272728,75.24
CP15,Repentigny,LO,2026-04-05,9.75,Naive_Stratified,9.316210826210828,90.83
CP15,Repentigny,LO,2026-04-12,9.75,Naive_Stratified,9.316210826210828,90.83
CP15,Repentigny,LO,2026-04-19,9.75,Naive_Stratified,9.316210826210828,90.83
CP15,Repentigny,PA,2026-03-29,1.0,Naive_Stratified,54.99,54.99
CP15,Repentigny,PA,2026-04-05,1.0,Naive_Stratified,103.36954545454546,103.37
CP15,Repentigny,PA,2026-04-12,1.0,Naive_Stratified,103.36954545454546,103.37
CP15,Repentigny,PA,2026-04-19,1.0,Naive_Stratified,103.36954545454546,103.37
CP15,Repentigny,SP,2026-03-29,2.25,Naive_Stratified,9787.466666666667,22021.8
CP15,Repentigny,SP,2026-04-05,2.25,Naive_Stratified,11499.0,25872.75
CP15,Repentigny,SP,2026-04-12,2.25,Naive_Stratified,11499.0,25872.75
CP15,Repentigny,SP,2026-04-19,2.25,Naive_Stratified,11499.0,25872.75
CP15,Repentigny,TO,2026-03-29,0.25,Naive_Stratified,717.703125,179.43
CP15,Repentigny,TO,2026-04-05,0.25,Naive_Stratified,610.0232589285714,152.51
CP15,Repentigny,TO,2026-04-12,0.25,Naive_Stratified,610.0232589285714,152.51
CP15,Repentigny,TO,2026-04-19,0.25,Naive_Stratified,610.0232589285714,152.51
CP16,Chicoutimi,BQ,2026-03-29,6.75,Naive_Stratified,249.54777777777775,1684.45
CP16,Chicoutimi,BQ,2026-04-05,6.75,Naive_Stratified,321.14134487734486,2167.7
CP16,Chicoutimi,BQ,2026-04-12,6.75,Naive_Stratified,321.14134487734486,2167.7
CP16,Chicoutimi,BQ,2026-04-19,6.75,Naive_Stratified,321.14134487734486,2167.7
CP16,Chicoutimi,CH,2026-03-29,2.25,Naive_Stratified,1649.8415,3712.14
CP16,Chicoutimi,CH,2026-04-05,2.25,Naive_Stratified,1848.6404017857142,4159.44
CP16,Chicoutimi,CH,2026-04-12,2.25,Naive_Stratified,1848.6404017857142,4159.44
CP16,Chicoutimi,CH,2026-04-19,2.25,Naive_Stratified,1848.6404017857142,4159.44
CP16,Chicoutimi,FI,2026-03-29,3.5,Naive_Stratified,67.64200000000001,236.75
CP16,Chicoutimi,FI,2026-04-05,3.5,Naive_Stratified,26.656666666666666,93.3
CP16,Chicoutimi,FI,2026-04-12,3.5,Naive_Stratified,26.656666666666666,93.3
CP16,Chicoutimi,FI,2026-04-19,3.5,Naive_Stratified,26.656666666666666,93.3
CP16,Chicoutimi,GA,2026-03-29,1.0,Naive_Stratified,2502.6577777777775,2502.66
